RowID,stratum,lcode,sdate,utm_e,utm_n,snag
244199,BWC-S,F15A.RS,7/14/2017,734520,4311035,0
244226,BWC-S,D14.RS,8/31/2006,740320,4309085,1
244305,BWC-S,D15.RS,8/10/2001,729850,4445550,0
244370,BWC-S,D20.RS,6/18/2012,742570,4306985,0
244371,SCB,D22.RS,8/21/1996,749550,4466850,1
244378,SCB,C40A.RS,8/15/2000,750000,4467250,0
244401,MCB-W,M227.5W,9/25/1997,712905,4304950,0
244499,BWC-S,D15.RS,6/15/2010,783750,4497800,1
244674,TWZ,I80.0,7/20/2001,710889,4423794,0
244731,SCB,D9.RS,7/30/2001,715970,4308835,1
244750,SCB,D29.RS,6/26/1997,738800,4449500,1
244961,SCB,D8.RS,8/8/2001,816045,4143890,0
245016,MCB-W,M065.7W,9/13/2006,814186,4149851,0
245042,MCB-U,D8.RS,10/19/1999,749000,4465800,1
245045,MCB-U,D3.RS,7/5/2000,717620,4312135,1
245048,SCB,D17.RS,10/17/2008,741300,4452050,0
245102,SCB,D9.RS,7/16/2007,767950,4491300,0
245119,IMP-S,D23.RS,8/22/1996,746570,4305585,1
245126,BWC-S,D29.RS,9/19/1996,738450,4449200,1
245171,BWC-S,D7.RS,10/31/1996,783850,4499150,NA
245172,MCB-U,D9.RS,6/30/1997,752150,4473750,1
245202,BWC-S,D25.RS,9/19/2007,722500,4438900,1
245283,MCB-U,D9.RS,10/19/2015,736350,4447800,0
245298,BWC-S,D18.RS,6/20/2008,723200,4440050,1
245326,MCB-U,M070.2A,8/11/1994,809550,4155709,1
245371,MCB-U,M070.2A,10/26/2009,809550,4155709,1
245380,SCB,D8.RS,6/22/2001,715500,4431000,1
245409,BWC-S,F1A.RS,10/26/2015,721370,4314685,1
245439,BWC-S,F214A.RS,9/26/1996,745800,4458050,1
245448,BWC-S,D17.RS,7/16/1999,739520,4309335,1
245488,IMP-S,D24.RS,9/2/2005,746570,4305235,1
245527,MCB-U,D1.RS,7/10/2017,806895,4162390,0
245544,SCB,I113.0Tb,8/27/2010,743494,4454903,1
245598,BWC-S,F174A.RS,7/23/2012,745450,4458100,1
245606,MCB-U,D5.RS,10/12/1993,714970,4308785,1
245637,BWC-S,F125A.RS,9/6/2012,755700,4475050,1
245689,MCB-U,D1.RS,10/30/2001,701920,4312535,0
245746,SCB,I113.0T,8/8/2007,743494,4454903,0
245766,MCB-U,D8.RS,9/30/2011,815095,4119890,0
245792,MCB-U,D11.RS,6/16/2014,723000,4442600,1
245934,SCB,D14.RS,10/7/2015,707370,4306185,0
245958,MCB-W,M219.5E,7/23/1998,720516,4315210,0
246000,IMP-S,D24.RS,9/28/1998,746420,4305185,1
246035,BWC-S,D30.RS,8/30/2016,730600,4443200,0
246036,BWC-S,F201A.RS,8/14/2001,722700,4438900,0
246137,SCB,D13.RS,8/14/2014,709520,4304985,0
246173,MCB-U,D31.RS,9/20/2001,765300,4489500,1
246203,MCB-U,D4.RS,8/26/2016,762450,4481850,0
246216,SCB,D12.RS,10/16/2013,810795,4128939,0
246245,SCB,D8.RS,8/18/2003,820295,4114990,0
246246,MCB-U,D2.RS,9/2/2004,819995,4113140,1
246264,SCB,C2A.RS,9/27/2017,767300,4490900,1
246266,BWC-S,D26.RS,8/10/2011,746550,4458950,0
246286,BWC-S,D20.RS,8/26/1996,743070,4306735,0
246307,SCB,D16.RS,9/19/2016,743600,4454000,0
246314,BWC-S,F32A.RS,7/19/2016,738620,4309535,1
246334,BWC-S,D33.RS,7/6/1999,750850,4469200,1
246395,BWC-S,D32.RS,8/28/2014,731450,4443950,0
246419,SCB,D7.RS,8/16/2002,820095,4114940,0
246420,SCB,D5.RS,8/21/2000,715600,4431050,1
246447,SCB,D10.RS,6/15/2001,777500,4494400,1
246468,SCB,D35.RS,7/1/2009,714550,4430700,0
246541,SCB,D11.RS,8/5/2004,749250,4465900,0
246572,SCB,D9.RS,8/18/2014,807795,4168440,0
246621,MCB-U,D5.RS,8/28/2001,705970,4307185,0
246759,SCB,D12.RS,6/21/2004,741350,4451450,1
246855,MCB-U,D1.RS,10/1/1998,809145,4133690,0
246907,SCB,D14.RS,10/2/2003,722650,4440900,1
247020,SCB,I113.0T,7/3/2002,743494,4454903,1
247061,MCB-U,D1.RS,6/15/2003,808645,4169440,0
247062,BWC-S,F328A.RS,9/14/1999,722100,4438000,1
247179,SCB,D36.RS,9/17/2002,743750,4454650,1
247257,SCB,D18.RS,9/23/1999,777450,4494400,0
247258,MCB-W,M219.5E,9/18/2007,720516,4315210,0
247346,IMP-S,H8A.RS,7/7/2000,744470,4305935,0
247353,SCB,D9.RS,8/13/2010,817645,4141390,1
247356,BWC-S,D17.RS,10/26/2015,733020,4310985,0
247376,MCB-U,D3.RS,6/23/1999,814295,4123040,0
247377,BWC-S,D20.RS,10/14/2003,723150,4440300,0
247378,MCB-U,D15.RS,6/28/1996,711400,4425350,1
247397,SCB,D12.RS,9/17/2015,736870,4312385,0
247437,MCB-U,D5.RS,9/18/2013,809195,4133889,0
247510,MCB-U,D4.RS,10/25/2010,819195,4114340,1
247511,MCB-U,D31.RS,9/21/2006,719300,4435950,1
247578,BWC-S,D18.RS,10/7/2016,735670,4311035,0
247716,MCB-W,M063.1W,8/19/1999,815938,4146407,0
247728,BWC-S,F254A.RS,9/9/2003,712900,4429200,1
247879,MCB-U,B3A.RS,10/29/2008,721970,4315785,1
247905,MCB-U,D1.RS,7/16/2001,813345,4150790,0
247953,SCB,D5.RS,10/13/2005,808945,4131940,1
247976,SCB,D15.RS,10/28/2005,733770,4312235,1
248043,MCB-U,D8.RS,8/22/1996,764000,4487200,1
248058,BWC-S,F6A.RS,7/8/1993,751775,4470925,0
248072,SCB,D13.RS,10/12/2016,749700,4466900,0
248104,SCB,C75A.RS,10/16/2013,811145,4129089,1
248141,MCB-U,D5.RS,6/30/1995,717920,4312985,1
248203,BWC-S,F246A.RS,9/24/2015,730850,4444700,1
248258,SCB,D16.RS,8/2/2017,743600,4454000,0
248283,SCB,I113.0T,8/30/2002,743494,4454903,1
248361,MCB-W,M040.0E,9/5/2001,816186,4119331,0
248402,TRI,BM00.7S,7/18/2014,808309,4164557,1
248424,TWZ,I80.0,10/29/2002,710889,4423794,0
248552,SCB,D12.RS,8/28/1996,708370,4305435,1
248580,BWC-S,F29A.RS,7/11/2012,738470,4309435,1
248626,MCB-U,D3.RS,8/5/2015,733820,4311285,0
248678,SCB,80735.16745,7/18/1996,807345,4167440,1
248694,BWC-S,D33.RS,9/25/2015,720950,4438000,0
248732,IMP-S,D24.RS,6/30/2015,746270,4305235,0
248769,BWC-S,D26.RS,10/26/2011,761000,4483950,0
248810,MCB-U,D4.RS,9/23/1997,769500,4492100,0
248838,BWC-S,D3.RS,9/11/1998,730750,4443550,0
248839,MCB-U,D4.RS,9/17/2015,730170,4312935,1
248842,MCB-U,D1.RS,8/9/2011,776550,4493950,0
248895,SCB,D10.RS,10/21/1998,821795,4107090,0
248896,MCB-W,M219.5E,10/29/2004,720516,4315210,1
248967,MCB-U,D5.RS,6/17/2016,752350,4473950,0
248974,BWC-S,D27.RS,7/18/2016,761300,4479000,0
248975,BWC-S,D28.RS,6/16/2015,761800,4479150,0
248986,BWC-S,F377A.RS,8/14/2013,713050,4429399,1
249126,BWC-S,D13.RS,7/10/2008,737520,4309485,1
249151,MCB-U,D8.RS,7/7/1999,709520,4304285,1
249218,BWC-S,F314A.RS,10/28/2011,721950,4437950,0
249270,BWC-S,D36.RS,6/30/2010,729550,4443250,1
249282,BWC-S,D35.RS,8/28/2014,720900,4438050,0
249312,BWC-S,D17.RS,10/24/2014,737470,4309485,1
249352,BWC-S,F33A.RS,8/30/2011,737520,4309435,1
249412,MCB-U,D26.RS,10/25/2000,713750,4430400,1
249443,SCB,D34.RS,10/13/2006,749950,4467350,1
249492,IMP-S,D24.RS,6/17/2004,745720,4306235,0
249611,SCB,I113.0T,7/20/1995,743494,4454903,1
249623,BWC-S,D11.RS,6/26/2003,736620,4310185,0
249624,MCB-U,D5.RS,8/8/2001,712000,4426050,1
249641,SCB,D6.RS,9/11/2008,817645,4118290,1
249694,SCB,D10.RS,6/23/2009,743400,4455050,1
249841,MCB-U,D33.RS,10/2/2008,747050,4461300,0
249936,TWZ,I80.0,6/27/1997,710889,4423794,1
249966,BWC-S,D23.RS,7/14/2000,720050,4435350,1
249994,SCB,D27.RS,7/7/1998,741500,4452500,1
250091,BWC-S,F75A.RS,8/1/2014,759700,4480800,0
250110,MCB-U,D3.RS,7/2/2015,723170,4316135,1
250140,SCB,D12.RS,9/13/2011,700870,4310685,1
250189,BWC-S,D19.RS,10/4/1999,741870,4308035,0
250190,TWZ,I80.0,7/27/2000,710889,4423794,0
250240,MCB-U,D10.RS,9/18/2013,725150,4444799,0
250267,SCB,D11.RS,6/19/2012,705020,4307085,1
250398,BWC-S,D5.RS,10/23/1995,730950,4443500,0
250399,IMP-S,H7A.RS,7/14/1994,744170,4306485,1
250430,MCB-U,D2.RS,9/8/1994,761900,4481050,0
250511,SCB,D9.RS,10/30/2001,706670,4306535,0
250564,SCB,D11.RS,9/3/2003,741550,4452550,1
250702,SCB,D10.RS,10/3/2016,729820,4312435,0
250746,TRI,BM00.7S,7/2/2012,808309,4164557,0
250829,TRI,HD00.9M,9/29/2017,808024,4127458,1
250999,MCB-U,D2.RS,10/18/2005,702720,4311535,1
251056,SCB,80755.16735,8/28/1997,807545,4167340,0
251057,SCB,D9.RS,7/2/2004,822645,4105540,1
251074,SCB,82275.10525,7/18/1997,822745,4105240,0
251137,BWC-S,F139A.RS,9/23/1997,781750,4494050,0
251196,MCB-U,D13.RS,10/21/1997,711450,4425100,1
251223,MCB-U,D8.RS,6/17/2004,746370,4306035,0
251229,SCB,D8.RS,6/30/1994,750100,4467400,0
251322,BWC-S,D31.RS,6/18/2015,745600,4458600,0
251442,TRI,BM00.7S,7/9/1997,808309,4164557,1
251506,BWC-S,D13.RS,8/16/1994,760550,4483200,0
251507,BWC-S,D20.RS,9/22/1995,742470,4306585,1
251568,SCB,D36.RS,8/7/2006,763750,4484900,1
251594,SCB,C51A.RS,9/14/1994,817695,4142590,1
251636,SCB,D14.RS,8/6/2008,718320,4312535,0
251725,SCB,D36.RS,8/10/2007,749500,4466600,0
251751,BWC-S,D19.RS,6/27/1996,726770,4313935,1
251759,MCB-U,D5.RS,6/24/1993,775325,4493825,0
251775,SCB,D15.RS,10/10/2012,820695,4113840,0
251776,BWC-S,D19.RS,8/9/2002,760500,4479150,0
251777,BWC-S,F7A.RS,9/11/2002,739720,4309285,1
251827,BWC-S,F11A.RS,10/29/2002,740370,4309235,1
251839,BWC-S,D22.RS,6/23/2003,724350,4440750,0
251840,MCB-U,D1.RS,7/17/2008,701220,4315135,1
251892,BWC-S,F69A.RS,9/28/2007,757200,4476300,0
251923,MCB-U,D14.RS,10/28/1998,719350,4436650,1
251953,BWC-S,D21.RS,10/15/2004,714500,4430300,1
252010,MCB-W,M041.8E,10/20/1995,814770,4121845,0
252097,SCB,D15.RS,8/2/2017,743600,4456050,0
252128,MCB-U,D9.RS,8/30/2017,734550,4448150,1
252161,SCB,D11.RS,8/10/2009,766700,4490250,1
252245,SCB,80735.16745,10/10/1997,807345,4167440,0
252397,SCB,D10.RS,10/27/1994,809595,4130940,1
252405,SCB,D16.RS,7/3/2014,749450,4466550,0
252406,BWC-S,D29.RS,9/6/2012,758000,4476750,0
252407,SCB,D9.RS,10/28/2008,709420,4305085,0
252449,BWC-S,F174A.RS,9/2/2014,745500,4457700,0
252543,SCB,D10.RS,9/24/2004,749300,4466400,0
252557,MCB-W,M225.1W,9/3/2002,715436,4308059,0
252607,MCB-U,D3.RS,10/14/2016,764150,4487700,0
252638,MCB-U,D34.RS,7/25/2003,712500,4426550,1
252660,MCB-U,D3.RS,9/20/2005,772750,4493650,0
252682,SCB,D24.RS,6/30/2011,715050,4430800,0
252686,BWC-S,D20.RS,10/18/2005,758000,4476750,0
252687,MCB-U,D31.RS,7/25/2003,723300,4443550,1
252710,SCB,D10.RS,6/24/2013,735270,4312735,1
252722,BWC-S,D24.RS,8/12/2002,721900,4437050,0
252723,BWC-S,F9A.RS,9/11/2002,739870,4309235,0
252772,SCB,D20.RS,10/5/2000,716820,4309685,0
252816,BWC-S,F266A.RS,8/8/1996,731300,4446100,1
252852,BWC-S,F272A.RS,9/21/2009,759700,4482150,1
252943,MCB-U,D4.RS,7/16/2007,701820,4314635,0
253004,SCB,D21.RS,9/26/2013,716500,4431299,1
253005,SCB,D14.RS,7/23/2012,820245,4114640,0
253006,BWC-S,D16.RS,9/22/1999,727870,4313535,1
253093,BWC-S,D31.RS,9/10/1997,739650,4448350,0
253094,SCB,D15.RS,6/15/2004,729220,4312685,1
253128,SCB,D9.RS,9/14/2005,817645,4141240,0
253129,BWC-S,D21.RS,8/7/2008,731100,4444850,0
253130,SCB,D15.RS,6/25/2009,716420,4307335,0
253168,MCB-U,D4.RS,10/14/2016,759650,4479900,0
253213,MCB-W,M227.3W,7/28/2014,713145,4304994,1
253246,MCB-U,D7.RS,7/25/2013,814895,4121790,0
253257,SCB,D8.RS,10/9/1998,820045,4115190,0
253258,IMP-S,D21.RS,6/15/1995,744320,4306385,1
253329,IMP-S,D23.RS,10/16/2013,744620,4305835,1
253357,SCB,D10.RS,6/19/2012,816595,4138390,1
253376,MCB-U,D3.RS,8/27/2010,818095,4114890,0
253408,SCB,D9.RS,8/10/2001,815845,4142390,0
253646,BWC-S,F348A.R,8/11/2006,746100,4458400,0
253694,MCB-U,D5.RS,10/24/2006,726550,4445600,0
253721,MCB-U,D7.RS,7/17/2002,707570,4305035,0
253806,MCB-U,D5.RS,7/7/2017,714620,4306985,1
253829,BWC-S,D35.RS,9/23/2014,721950,4437050,0
253870,SCB,D11.RS,9/20/2011,737570,4312185,0
253977,SCB,D16.RS,8/21/2015,750000,4467250,1
253989,SCB,D33.RS,6/28/2010,716900,4431550,1
253996,SCB,D6.RS,10/15/1999,816945,4118390,0
253997,BWC-S,F217A.RS,7/12/2001,720050,4437350,1
254036,MCB-U,D20.RS,7/23/2001,733870,4311335,1
254063,SCB,I113.0Ta,6/16/2008,743494,4454903,1
254100,MCB-U,B13A.RS,8/23/2005,810745,4137340,1
254181,SCB,I113.0Ta,9/22/2015,743494,4454903,1
254230,BWC-S,F375A.RS,7/11/2017,713400,4429750,1
254280,SCB,D11.RS,7/6/2010,741350,4451200,1
254524,MCB-U,D7.RS,10/17/2014,749100,4465000,0
254525,SCB,D10.RS,7/21/2010,707970,4305585,1
254532,MCB-U,D30.RS,9/8/2003,731900,4447900,0
254588,BWC-S,D22.RS,6/21/2000,721000,4436500,1
254643,IMP-S,D21.RS,8/12/2011,745370,4306085,0
254693,BWC-S,D20.RS,7/11/2003,733150,4445500,1
254819,MCB-U,D2.RS,10/22/2007,730620,4312335,1
254884,BWC-S,D18.RS,7/10/2008,735920,4312435,1
254907,BWC-S,F17A.RS,10/16/2009,781750,4494000,0
254946,SCB,80760.1684,10/10/1997,807595,4168390,0
254995,BWC-S,D15.RS,7/21/1994,723950,4439850,0
254996,SCB,I113.0T,8/17/1994,743494,4454903,1
255065,IMP-S,D21.RS,10/4/1994,743970,4306235,0
255129,MCB-W,M219.8E,10/26/2009,720101,4314977,0
255144,TRI,HD00.9M,8/14/2003,808024,4127458,1
255184,BWC-S,D15.RS,9/6/1999,737920,4309535,1
255330,BWC-S,D14.RS,10/24/1994,761750,4483500,0
255331,BWC-S,F69A.RS,9/20/2001,756550,4476000,1
255362,BWC-S,D23.RS,6/19/2001,721320,4314585,0
255399,MCB-U,D2.RS,7/7/1994,760750,4480300,0
255416,SCB,81755.141,9/26/1997,817545,4140990,1
255433,BWC-S,D17.RS,9/2/1998,701720,4312535,1
255465,MCB-W,M052.6E,9/22/1995,809415,4134711,0
255575,IMP-S,D21.RS,10/1/2001,744170,4306785,0
255615,BWC-S,D22.RS,9/24/2008,760950,4479200,1
255729,SCB,D6.RS,8/13/2009,716600,4431300,1
255742,SCB,D25.RS,9/6/1996,742900,4452800,1
255804,MCB-U,D9.RS,7/10/2017,745300,4458800,1
255837,BWC-S,F379A.RS,9/30/2015,712900,4429200,1
255894,BWC-S,F29A.RS,9/7/2000,734520,4310735,0
256054,IMP-S,D23.RS,9/21/2004,744670,4305835,0
256091,TRI,HD00.9M,10/24/2011,808024,4127458,0
256092,MCB-U,D4.RS,8/28/1995,704770,4309235,1
256120,SCB,C58A.RS,10/19/1999,807780,4169000,0
256212,MCB-U,D12.RS,7/31/1996,725900,4444800,1
256213,MCB-W,M235.0W,7/8/2003,703215,4309782,1
256331,MCB-U,D6.RS,7/13/2015,753200,4474200,0
256376,MCB-W,M031.7E,7/29/1997,821991,4107900,1
256377,MCB-U,D5.RS,8/19/2009,738620,4310285,1
256501,MCB-U,M070.2A,10/29/2003,809550,4155709,0
256516,MCB-U,D7.RS,8/16/2013,768750,4491750,0
256542,BWC-S,F309A.RS,6/21/2016,722050,4437500,1
256573,SCB,D14.RS,6/23/2010,737170,4312335,1
256586,SCB,D13.RS,9/14/2001,749600,4466850,0
256660,BWC-S,F211A.RS,10/23/1995,712700,4428850,1
256730,SCB,D21.RS,6/20/1996,750200,4467550,0
256800,SCB,C47A.RS,10/25/2011,742050,4452700,1
256818,MCB-U,D3.RS,9/30/2010,734120,4311785,0
256838,TRI,BM00.7S,7/31/2009,808309,4164557,1
256865,SCB,C23A.RS,9/5/2014,749600,4466750,0
256900,BWC-S,D18.RS,8/13/2013,736570,4310235,0
256901,MCB-U,D10.RS,8/16/2011,715000,4431100,0
256959,BWC-S,D20.RS,9/17/2001,775350,4494250,1
256965,MCB-U,D1.RS,7/12/1999,816445,4142290,1
257033,MCB-U,D9.RS,7/12/1999,764200,4488100,0
257115,MCB-U,M070.2A,7/13/1999,809550,4155709,1
257128,SCB,D12.RS,8/13/2009,820395,4114490,0
257129,IMP-S,D22.RS,9/22/2015,744170,4306485,1
257236,SCB,D9.RS,8/23/2017,807595,4168490,0
257281,SCB,D19.RS,8/30/2017,740050,4449850,1
257433,BWC-S,F159A.RS,7/22/2016,746950,4459600,0
257469,MCB-U,D2.RS,9/3/2010,781900,4494600,0
257501,BWC-S,D18.RS,6/28/1996,739370,4309385,1
257529,SCB,81705.11855,7/14/1997,817045,4118540,0
257530,SCB,D24.RS,8/23/2016,714350,4430600,0
257595,SCB,D26.RS,8/28/1997,743450,4453400,1
257623,IMP-S,D22.RS,10/4/2004,745870,4305535,0
257667,BWC-S,D36.RS,10/22/1999,745700,4458800,0
257668,BWC-S,D15.RS,8/27/1998,736070,4310785,0
257762,IMP-S,D24.RS,9/18/2008,744620,4305885,0
257869,BWC-S,F40A.RS,8/22/1996,742120,4306835,0
257898,SCB,D10.RS,8/18/2011,817195,4140140,1
258265,SCB,D9.RS,8/17/2011,728820,4313335,1
258298,MCB-U,D3.RS,6/18/2004,747300,4461900,1
258323,BWC-S,F61A.RS,8/15/2005,775150,4494100,0
258418,MCB-U,M070.2A,8/15/2008,809550,4155709,0
258420,SCB,D9.RS,8/24/1999,810245,4129790,0
258421,MCB-U,D16.RS,6/17/1997,719450,4435350,1
258441,MCB-W,M227.5W,10/9/2017,712905,4304950,0
258487,MCB-W,M219.8E,8/6/1998,720101,4314977,0
258539,BWC-S,D11.RS,9/7/2000,736170,4310635,0
258540,BWC-S,D30.RS,9/23/2008,783050,4499050,1
258580,TRI,HD00.9M,9/10/2010,808024,4127458,1
258606,BWC-S,F231A.RS,10/29/2002,719650,4433400,1
258736,SCB,D32.RS,9/27/2000,738800,4449500,1
258784,MCB-U,D2.RS,7/17/2008,816095,4118240,1
258811,BWC-S,D16.RS,9/22/2008,727720,4313635,0
258851,SCB,D9.RS,6/16/2004,703120,4309035,1
258870,SCB,D20.RS,7/7/2017,741950,4452650,1
258902,MCB-U,D1.RS,10/24/2000,769000,4491750,0
258912,MCB-U,D2.RS,9/22/1994,735900,4447800,1
259032,MCB-U,D32.RS,8/2/2004,783050,4500300,0
259053,BWC-S,D20.RS,6/15/1995,742620,4306935,1
259070,MCB-U,D12.RS,9/18/2013,717600,4431999,0
259168,BWC-S,D20.RS,10/28/2005,734570,4311035,1
259222,MCB-U,D12.RS,9/9/1998,762500,4482350,0
259279,BWC-S,D20.RS,10/15/2003,741770,4307535,1
259333,MCB-U,D27.RS,10/15/2004,710900,4424200,1
259354,BWC-S,F8A.RS,8/21/1997,783750,4497950,1
259484,BWC-S,F7A.RS,10/25/2010,738670,4309435,1
259489,SCB,D6.RS,9/20/2007,807545,4167090,0
259490,BWC-S,D25.RS,10/14/2003,720500,4435950,0
259509,MCB-U,D3.RS,7/1/2016,739020,4310135,1
259545,BWC-S,D24.RS,6/26/2008,759650,4480700,1
259591,MCB-U,D3.RS,10/19/2004,738920,4310185,1
259665,MCB-U,D34.RS,10/30/2002,711500,4425600,1
259680,MCB-U,D11.RS,9/4/2012,723600,4444100,0
259697,SCB,D12.RS,6/16/2008,741300,4452050,1
259805,MCB-U,D2.RS,8/20/2015,775200,4493850,0
259835,BWC-S,D30.RS,9/24/2015,733450,4444700,0
259836,BWC-S,F78A.RS,8/22/2017,759600,4482050,0
259902,MCB-U,D14.RS,6/21/1999,719250,4436100,1
259956,SCB,D36.RS,9/16/2010,738400,4449000,1
260017,BWC-S,F396A.RS,8/15/1997,719600,4433250,0
260115,MCB-U,D1.RS,6/26/2009,741470,4308735,0
260140,MCB-U,D4.RS,7/30/2009,816845,4116740,1
260154,MCB-U,D11.RS,9/16/2014,736750,4447850,1
260189,BWC-S,F13A.RS,7/14/2003,699820,4319235,0
260221,SCB,I113.0T,8/16/2006,743494,4454903,1
260278,IMP-S,D23.RS,10/4/1994,744470,4306485,0
260289,BWC-S,D20.RS,7/9/2014,742370,4307185,0
260290,SCB,D8.RS,6/19/2000,807595,4167540,0
260318,SCB,D18.RS,8/10/1998,717300,4431700,1
260367,MCB-U,D3.RS,9/9/2003,731520,4311935,0
260368,MCB-U,D29.RS,6/16/2004,739150,4452800,1
260396,SCB,D26.RS,10/25/1995,739900,4449750,0
260529,MCB-U,D2.RS,9/26/2017,743070,4308585,0
260544,MCB-U,B21A.RS,8/29/2012,822545,4109690,0
260584,MCB-U,D3.RS,7/28/2003,742950,4456000,1
260663,MCB-U,D2.RS,9/30/2010,736620,4312135,1
260732,MCB-U,D29.RS,7/14/2000,722800,4442050,1
260782,BWC-S,D30.RS,8/8/1997,739550,4448500,0
260857,SCB,C9A.RS,6/22/2007,715200,4430900,1
260883,SCB,D23.RS,8/29/1997,715700,4431000,1
260901,MCB-U,D7.RS,9/30/1999,744320,4307385,0
260989,BWC-S,D31.RS,8/29/2012,756000,4474950,0
261005,SCB,D14.RS,7/26/2013,819995,4115140,0
261029,SCB,D12.RS,8/26/2010,822695,4105790,0
261030,MCB-U,D2.RS,7/24/2001,715970,4310635,0
261075,SCB,81950.11615,10/19/1995,819495,4116140,1
261170,BWC-S,D1.RS,6/16/1997,758350,4476750,0
261171,BWC-S,F30A.RS,7/14/1994,739320,4309335,1
261374,SCB,D10.RS,7/9/2015,807295,4167040,1
261391,IMP-S,D22.RS,8/15/2002,746620,4305335,0
261467,SCB,D13.RS,9/21/2009,716270,4308785,1
261484,BWC-S,D20.RS,10/14/2009,730250,4445950,0
261485,MCB-U,D32.RS,6/18/2007,785050,4502650,0
261516,SCB,I113.0T,8/4/1998,743494,4454903,1
261580,BWC-S,D1.RS,6/24/1999,759350,4476950,1
261670,SCB,D23.RS,8/31/1995,741350,4452300,1
261714,MCB-U,D32.RS,8/6/2008,762200,4481650,0
261745,SCB,D22.RS,9/10/1999,716200,4431100,1
261786,SCB,D34.RS,8/6/2001,738900,4449550,1
261820,SCB,D16.RS,8/10/2011,743650,4456050,0
261862,MCB-U,D6.RS,10/26/2015,739400,4452850,0
261935,SCB,D9.RS,10/6/2016,817745,4141540,0
261949,TWZ,I80.0,8/31/2000,710889,4423794,0
261979,SCB,C2A.RS,10/4/2006,809095,4131840,0
262057,BWC-S,D7.RS,6/16/1995,783550,4499400,0
262058,SCB,D14.RS,8/24/2007,716170,4308635,1
262110,SCB,D14.RS,9/29/2010,716820,4309735,1
262130,MCB-U,B9A.RS,9/11/2009,815345,4147590,0
262139,MCB-U,D29.RS,6/21/2007,750450,4471050,1
262154,MCB-U,D8.RS,10/15/2003,746720,4305735,0
262165,SCB,81910.1168,7/26/1996,819095,4116790,1
262200,MCB-U,D18.RS,10/25/2000,745120,4306835,0
262220,SCB,D17.RS,10/6/2006,741250,4450750,1
262271,BWC-S,D30.RS,10/15/2010,745450,4457650,1
262274,SCB,C136A.RS,10/11/2005,820695,4113440,1
262334,BWC-S,F168A.RS,9/23/2010,722500,4438700,1
262368,BWC-S,D23.RS,9/8/2000,721020,4314435,0
262369,MCB-W,M232.9E,7/29/2013,705804,4307765,0
262370,BWC-S,D32.RS,7/22/2016,731550,4446250,0
262371,MCB-U,D2.RS,7/13/1993,718625,4432625,0
262392,BWC-S,F112A.RS,9/30/2003,737150,4445650,1
262423,MCB-U,D4.RS,8/6/2004,733820,4311285,1
262459,BWC-S,D19.RS,6/18/2010,736420,4312335,1
262472,SCB,D10.RS,9/14/2001,750550,4468350,1
262527,SCB,D5.RS,7/2/2004,816695,4118290,0
262555,SCB,C133A.RS,7/16/2010,820545,4114440,1
262560,MCB-U,D5.RS,8/11/2008,728820,4314285,0
262589,MCB-U,D4.RS,8/10/2007,740650,4454200,0
262599,BWC-S,F169A.RS,9/8/2015,745900,4458800,1
262644,IMP-S,D24.RS,8/24/2017,745970,4305435,0
262715,MCB-U,D3.RS,10/14/1998,716070,4310785,0
262749,MCB-U,D1.RS,6/24/2014,700670,4318585,1
262762,SCB,D22.RS,7/31/2014,722800,4441500,1
262830,BWC-S,D30.RS,9/27/2013,731800,4445049,0
262832,SCB,D13.RS,8/6/2004,733670,4312285,1
262873,BWC-S,F221A.RS,10/14/2003,719700,4433350,1
262916,BWC-S,F304A.RS,8/28/2015,722500,4438650,0
262991,TRI,HD00.9M,9/13/2006,808024,4127458,1
263050,BWC-S,D27.RS,8/10/2011,745900,4458150,0
263148,SCB,D7.RS,8/9/2001,715000,4430750,1
263176,SCB,D20.RS,8/1/1995,749850,4467100,1
263210,SCB,D14.RS,9/27/2016,818295,4117590,1
263242,SCB,D22.RS,8/17/2012,716200,4431100,1
263274,BWC-S,F71A.RS,8/11/2005,756450,4475800,1
263368,SCB,D14.RS,6/15/2007,718270,4312635,1
263374,MCB-U,D5.RS,8/26/1996,742370,4307585,1
263536,BWC-S,F408A.RS,10/26/2000,746050,4458300,0
263603,SCB,I113.0Tb,7/11/2011,743494,4454903,1
263644,SCB,D14.RS,9/2/1998,709620,4304935,0
263729,BWC-S,D15.RS,7/10/1997,738170,4309435,1
263767,SCB,D11.RS,7/15/2010,811145,4129090,0
263768,MCB-U,D8.RS,7/28/2011,821695,4112190,0
263769,BWC-S,D29.RS,10/24/2002,761950,4484100,0
263770,SCB,I113.0T,8/4/1995,743494,4454903,1
263857,MCB-U,D6.RS,6/17/2004,744470,4307035,1
263884,BWC-S,D22.RS,8/9/2010,723100,4440150,0
263938,IMP-S,D21.RS,8/24/2017,744620,4306435,0
264002,BWC-S,D25.RS,8/3/2009,783650,4500050,0
264020,BWC-S,D4.RS,6/16/1997,783350,4499600,1
264038,BWC-S,D18.RS,8/11/2017,735920,4312435,0
264039,BWC-S,F80A.RS,6/29/2007,751100,4469000,0
264165,BWC-S,D29.RS,10/4/2001,712850,4427400,1
264360,MCB-U,D9.RS,9/3/2014,740450,4453600,0
264387,BWC-S,D26.RS,7/23/2012,760550,4479200,0
264388,MCB-W,M219.8E,8/12/2011,720101,4314977,0
264428,SCB,D12.RS,7/3/2008,713720,4306635,0
