FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
6108,270626,MCB-U,D8.RS,9/28/2015 0:00:00,746820,4305835,1,1059,133.708703215000010
6109,270678,MCB-U,M070.2A,10/18/2000 0:00:00,809550,4155709,0,5942,35.707353797099998
6110,270917,MCB-U,D8.RS,6/29/2011 0:00:00,725300,4444600,0,23023,37.657971316299999
6111,270919,SCB,D34.RS,9/24/2004 0:00:00,749600,4466800,0,25168,59.813393842200000
6112,271017,SCB,D13.RS,8/4/2017 0:00:00,715320,4306235,1,1628,81.201288679300006
6113,271103,MCB-U,D7.RS,10/21/1994 0:00:00,706170,4307435,0,2891,10.752967933200001
6114,271135,MCB-U,D11.RS,10/3/2012 0:00:00,722950,4442350,0,22586,70.725728835799998
6115,271187,MCB-U,D27.RS,8/7/2006 0:00:00,765700,4489800,1,24071,33.535993023600000
6116,271253,MCB-U,D13.RS,9/13/1999 0:00:00,713250,4430150,1,22496,40.071012196500000
6117,271268,MCB-U,D1.RS,7/16/2007 0:00:00,769750,4492250,1,22340,41.245028827600002
6118,271286,SCB,D11.RS,8/4/2005 0:00:00,715350,4430950,1,22496,115.820346375000000
6119,271324,IMP-S,D21.RS,6/27/1997 0:00:00,744120,4306585,1,2554,161.847920914000010
6120,271371,SCB,D9.RS,9/23/2011 0:00:00,807745,4168490,0,7562,186.637596204000000
6121,271396,BWC-S,D19.RS,8/14/2001 0:00:00,719750,4433400,0,22507,42.701427734600003
6122,271421,MCB-U,D3.RS,8/19/2013 0:00:00,780900,4494250,0,24097,18.237656478900000
6123,271485,SCB,D9.RS,8/18/2003 0:00:00,807745,4168790,0,7562,61.201574741700000
6124,271486,MCB-U,D4.RS,7/13/2015 0:00:00,757800,4477950,0,24041,35.389630487300003
6125,271487,SCB,C118A.RS,10/5/2007 0:00:00,809045,4132340,0,5575,0.000000000000000
6126,271515,MCB-U,D7.RS,8/29/2012 0:00:00,821595,4110790,0,5794,70.059415503099999
6127,271516,SCB,D7.RS,8/8/2000 0:00:00,815995,4144440,0,5907,0.000000000000000
6128,271535,MCB-W,M227.5W,10/31/2007 0:00:00,712905,4304950,0,2569,42.303127248599999
6129,271661,SCB,D13.RS,10/16/1996 0:00:00,700920,4314635,1,1752,35.200354625800003
6130,271717,BWC-S,D17.RS,9/28/1994 0:00:00,719700,4433400,0,22507,32.400521040999998
6131,271809,MCB-U,D26.RS,8/4/2000 0:00:00,774000,4493850,0,24081,52.255474715200002
6132,271839,SCB,D9.RS,10/7/2009 0:00:00,720020,4315685,1,1749,25.593137670200001
6133,272038,BWC-S,D35.RS,8/28/2015 0:00:00,724500,4441650,0,24782,37.092860178300000
6134,272039,BWC-S,F57A.RS,8/17/2012 0:00:00,759500,4481700,0,24441,9.816235609170001
6135,272216,SCB,81065.1295,10/30/1995 0:00:00,810645,4129490,1,5859,78.002936911899994
6136,272229,BWC-S,D20.RS,8/29/2017 0:00:00,738720,4309535,0,1690,12.976990610600000
6137,272279,MCB-U,D5.RS,8/22/2006 0:00:00,712720,4305735,0,3196,40.704881297599997
6138,272365,SCB,C39A.RS,9/24/2013 0:00:00,743550,4454000,0,22686,12.893631400700000
6139,272377,SCB,D26.RS,10/21/1999 0:00:00,741300,4451000,1,22675,34.430289421700003
6140,272414,MCB-U,D1.RS,6/15/2012 0:00:00,723970,4316085,0,2556,43.364717496200001
6141,272449,MCB-U,D14.RS,7/27/1995 0:00:00,755700,4475300,0,23158,78.964494547499996
6142,272489,BWC-S,D25.RS,10/3/2002 0:00:00,734650,4445400,1,22626,15.531712525300000
6143,272541,SCB,D14.RS,8/12/1994 0:00:00,715420,4306435,1,1628,24.916081441799999
6144,272546,BWC-S,D19.RS,10/7/2016 0:00:00,734070,4310685,0,1698,9.058964828240001
6145,272547,MCB-U,D1.RS,6/24/1999 0:00:00,725070,4314885,1,1742,57.710249892400000
6146,272603,MCB-U,D5.RS,7/2/2001 0:00:00,728700,4446550,0,23052,15.544537270199999
6147,272636,BWC-S,F40A.RS,9/8/2006 0:00:00,742420,4306585,1,2939,31.462792482400001
6148,272701,BWC-S,F166A.RS,7/23/2012 0:00:00,746800,4459300,0,24436,0.000000000000000
6149,272740,MCB-U,D1.RS,10/21/1993 0:00:00,701320,4314835,0,1931,70.235518532800000
6150,272823,IMP-S,D24.RS,6/15/2011 0:00:00,746470,4305135,1,2554,25.423249677499999
6151,272857,SCB,D6.RS,6/30/2008 0:00:00,716500,4431250,1,22185,8.084885920690001
6152,272862,SCB,D30.RS,6/22/1999 0:00:00,722800,4441650,1,23012,13.829531131400000
6153,272896,BWC-S,D35.RS,6/29/2012 0:00:00,719750,4433250,0,21568,19.284008186099999
6154,272897,SCB,D9.RS,7/25/1994 0:00:00,807495,4167290,0,7562,201.172562585000010
6155,272898,BWC-S,F20A.RS,9/11/2002 0:00:00,781650,4494200,0,24087,19.067530672299998
6156,272942,BWC-S,F59A.RS,9/24/2002 0:00:00,756600,4476050,1,23763,17.972210693099999
6157,273018,MCB-W,M059.8W,10/2/2000 0:00:00,816380,4141719,0,5908,44.405057980300001
6158,273045,MCB-U,D7.RS,10/15/1997 0:00:00,746270,4306735,0,2427,111.667216452999990
6159,273076,SCB,D33.RS,10/15/2004 0:00:00,717000,4431600,1,22501,65.839346244400005
6160,273096,BWC-S,D14.RS,9/8/1994 0:00:00,759700,4480800,0,26626,269.352607095999990
6161,273097,SCB,D22.RS,6/27/2012 0:00:00,739050,4449500,1,22666,18.562189864800001
6162,273159,BWC-S,F6A.RS,9/29/1998 0:00:00,737570,4309435,1,1876,20.538618171200000
6163,273185,MCB-U,D3.RS,8/27/1998 0:00:00,815145,4138890,0,5900,96.388213579600006
6164,273204,TRI,BM00.7S,10/20/2006 0:00:00,808309,4164557,1,5957,0.000000000000000
6165,273218,MCB-U,D3.RS,8/15/2001 0:00:00,738300,4450950,0,26685,44.158142970900002
6166,273250,SCB,D16.RS,10/28/2011 0:00:00,818445,4117140,0,4981,36.976249864700002
6167,273251,SCB,D28.RS,9/24/1999 0:00:00,714500,4430700,1,22496,45.207267761899999
6168,273265,IMP-S,D24.RS,10/5/2006 0:00:00,746620,4305335,0,1059,35.270094521499999
6169,273327,SCB,D13.RS,8/12/2010 0:00:00,716520,4307485,0,1104,26.672458245000001
6170,273347,BWC-S,D34.RS,8/15/2017 0:00:00,725450,4443250,0,24810,40.430856048599999
6171,273348,MCB-U,M070.2A,7/16/2001 0:00:00,809550,4155709,0,5942,35.707353797099998
6172,273379,SCB,D20.RS,6/30/1998 0:00:00,766650,4490150,1,26696,4.860247217930000
6173,273404,SCB,D8.RS,8/27/1999 0:00:00,819845,4115340,0,7622,95.179038447300002
6174,273484,BWC-S,D28.RS,8/11/2005 0:00:00,759550,4482200,0,24929,52.981635679400000
6175,273517,SCB,D29.RS,10/23/2000 0:00:00,749200,4466100,0,23972,40.372665663399999
6176,273542,SCB,D10.RS,8/30/2016 0:00:00,718070,4311685,1,2580,189.156457442000000
6177,273564,BWC-S,D15.RS,9/11/2014 0:00:00,735920,4312235,0,1900,0.000000000000000
6178,273565,SCB,C76A.RS,8/31/1993 0:00:00,722700,4441100,1,23012,3.902866177730000
6179,273645,SCB,D10.RS,6/15/2016 0:00:00,718620,4312335,1,1296,67.335051446400001
6180,273660,SCB,C64A.RS,7/11/2011 0:00:00,738450,4449250,1,23070,22.127657336999999
6181,273680,BWC-S,D18.RS,8/8/2006 0:00:00,724450,4441100,0,25321,69.857519616700003
6182,273681,BWC-S,D1.RS,6/18/1998 0:00:00,759550,4480950,0,26626,60.730938178199999
6183,273682,BWC-S,F20A.RS,9/2/2004 0:00:00,781050,4494000,0,24084,22.900696869899999
6184,273747,MCB-U,D4.RS,9/1/2017 0:00:00,816445,4142290,1,5908,46.507879596599999
6185,273808,BWC-S,D13.RS,7/19/2002 0:00:00,738320,4309435,1,1194,37.662524953899997
6186,273832,MCB-U,D28.RS,9/19/2000 0:00:00,751800,4473600,0,23999,36.961283615900001
6187,273851,SCB,D7.RS,8/10/2006 0:00:00,810045,4129990,0,4846,188.572249131000010
6188,273852,SCB,D10.RS,7/1/1999 0:00:00,809095,4131440,0,5864,153.506458893000000
6189,273853,BWC-S,F7A.RS,8/10/1995 0:00:00,783650,4498000,1,26741,32.859574668199997
6190,273882,MCB-U,D35.RS,6/18/2008 0:00:00,725350,4444600,1,23023,52.574544719700000
6191,273911,BWC-S,D35.RS,10/25/1996 0:00:00,724250,4441400,NA,25065,96.626060406199997
6192,273912,MCB-U,D5.RS,9/21/1995 0:00:00,728420,4314535,0,2556,0.000000000000000
6193,273943,BWC-S,D29.RS,10/19/2010 0:00:00,783750,4500300,0,26765,0.000000000000000
6194,273944,SCB,D23.RS,10/13/2016 0:00:00,722700,4441150,1,23012,15.074410853200000
6195,273972,BWC-S,D27.RS,8/28/2002 0:00:00,759500,4481900,0,24441,21.233867394800001
6196,274034,SCB,D9.RS,8/28/2002 0:00:00,763000,4483450,0,23177,0.000000000000000
6197,274065,BWC-S,D32.RS,10/15/2012 0:00:00,750850,4468550,0,24439,0.000000000000000
6198,274066,SCB,D20.RS,9/24/2013 0:00:00,740650,4449899,0,22259,32.760650732300000
6199,274305,SCB,D11.RS,8/26/1994 0:00:00,741500,4452450,1,22675,25.325716301899998
6200,274459,MCB-U,D4.RS,10/14/1994 0:00:00,701470,4314035,0,1729,39.815131918100001
6201,274518,SCB,D12.RS,8/1/2017 0:00:00,706720,4306935,0,2891,9.620065601149999
6202,274550,BWC-S,D18.RS,8/12/2004 0:00:00,783600,4497750,0,26741,0.000000000000000
6203,274551,MCB-U,D3.RS,8/2/1994 0:00:00,751800,4473600,1,23999,36.961283615900001
6204,274581,BWC-S,D20.RS,9/20/2017 0:00:00,742020,4307685,0,2676,33.015856032599999
6205,274582,MCB-U,D6.RS,8/20/2012 0:00:00,749950,4467700,0,25174,55.498140670600002
6206,274593,BWC-S,D25.RS,7/1/2011 0:00:00,761200,4484400,1,23179,74.834710840800000
6207,274608,SCB,D11.RS,7/8/2011 0:00:00,810045,4129840,0,8326,104.076175659000000
6208,274609,MCB-U,D2.RS,8/2/2011 0:00:00,722420,4315685,1,1934,7.392589265680000
6209,274856,BWC-S,D17.RS,6/17/2010 0:00:00,758250,4476350,1,24014,12.151812416200000
6210,274867,SCB,D13.RS,7/22/2011 0:00:00,818945,4116840,1,8233,79.868607654200005
6211,274887,SCB,D10.RS,7/3/2001 0:00:00,808995,4132190,1,7632,39.520525807600002
6212,274909,BWC-S,D20.RS,6/18/2009 0:00:00,739450,4448200,1,22255,35.884492695600002
6213,274940,BWC-S,D18.RS,8/31/1998 0:00:00,730820,4311935,0,1288,0.000000000000000
6214,274941,MCB-U,D6.RS,8/4/1999 0:00:00,744970,4306785,1,2111,169.774184736000000
6215,274998,BWC-S,D34.RS,10/29/1996 0:00:00,724350,4441650,NA,24784,41.444630023499997
6216,274999,SCB,82000.115,8/8/1997 0:00:00,819995,4114990,1,5804,57.205282347599997
6217,275038,SCB,D9.RS,8/18/1995 0:00:00,729470,4312785,1,1909,80.157213199099999
6218,275079,MCB-U,D1.RS,9/16/2015 0:00:00,700820,4318235,0,2589,42.505825915199999
6219,275201,MCB-U,D2.RS,10/13/2006 0:00:00,814545,4127340,0,4989,32.794815215000000
6220,275257,BWC-S,D18.RS,7/22/1999 0:00:00,732670,4311035,0,1698,13.076181639200000
6221,275258,BWC-S,D16.RS,6/21/2004 0:00:00,761000,4479250,0,25200,86.956037294900000
6222,275262,MCB-U,D1.RS,10/21/2004 0:00:00,811495,4152690,0,5934,23.747400923400001
6223,275331,MCB-U,D1.RS,9/28/2012 0:00:00,809995,4156540,0,5441,125.469346005999990
6224,275510,MCB-U,D6.RS,7/19/2010 0:00:00,720570,4315235,1,1936,5.746104420220000
6225,275531,SCB,D24.RS,10/18/1999 0:00:00,742400,4452750,1,23080,17.670700075500001
6226,275574,IMP-S,D16.RS,6/25/2001 0:00:00,744970,4306285,0,1950,23.023472803899999
6227,275657,TRI,BM00.7S,9/20/2007 0:00:00,808309,4164557,1,5957,0.000000000000000
6228,275696,MCB-U,D1.RS,9/20/1993 0:00:00,759400,4479450,1,24041,0.000000000000000
6229,275835,MCB-U,D4.RS,6/18/1998 0:00:00,734320,4311185,1,1698,24.374764601300001
6230,275862,MCB-U,D14.RS,8/6/1998 0:00:00,754800,4475100,0,24009,45.402514853200003
6231,275883,BWC-S,D11.RS,7/15/2010 0:00:00,738320,4309485,1,1690,57.084498953800001
6232,275943,MCB-U,D6.RS,9/26/2007 0:00:00,754200,4474550,0,23158,17.848475791500000
6233,275954,BWC-S,F161A.RS,9/29/2000 0:00:00,725450,4444200,1,23023,9.536309077120000
6234,275995,SCB,D18.RS,10/17/2008 0:00:00,741300,4451050,1,23079,31.688593211000001
6235,276107,BWC-S,D18.RS,6/19/2013 0:00:00,738920,4309435,1,1194,39.768413836000001
6236,276119,MCB-U,D7.RS,7/10/2014 0:00:00,815246,4119740,1,4835,44.232399396500000
6237,276126,SCB,D22.RS,8/13/2014 0:00:00,715750,4431050,0,22496,83.974084735500000
6238,276164,SCB,D6.RS,6/18/2004 0:00:00,807945,4168890,1,7562,216.528970450000000
6239,276171,MCB-U,D3.RS,9/16/2009 0:00:00,736470,4310935,1,1690,31.390279537500000
6240,276179,MCB-U,D6.RS,9/20/2000 0:00:00,782800,4499600,0,26741,23.101429322200001
6241,276204,MCB-U,A9A.RS,9/14/2007 0:00:00,821195,4112840,0,5337,94.575348044400002
6242,276226,SCB,D12.RS,10/10/2008 0:00:00,768100,4491400,1,24952,10.020444969000000
6243,276257,MCB-W,M225.1W,7/30/2010 0:00:00,715436,4308059,0,2265,76.126327014400005
6244,276258,SCB,D23.RS,8/16/1996 0:00:00,749500,4466550,1,23429,47.473107983399998
6245,276281,BWC-S,F350A.RS,9/24/1998 0:00:00,722400,4438550,1,22543,59.819762820500003
6246,276308,SCB,D15.RS,9/26/2005 0:00:00,749600,4466900,1,25168,2.516845952510000
6247,276389,BWC-S,D22.RS,10/15/2009 0:00:00,719750,4435400,0,21340,0.000000000000000
6248,276390,BWC-S,F5A.RS,8/31/2006 0:00:00,737820,4309385,1,1876,0.000000000000000
6249,276440,IMP-S,D23.RS,9/21/2012 0:00:00,745270,4305735,0,2936,13.680544901099999
6250,276497,BWC-S,D31.RS,10/19/2017 0:00:00,732400,4447500,0,25142,151.747331290000010
6251,276498,MCB-U,D3.RS,8/5/2010 0:00:00,744820,4306685,1,2111,21.693350285200001
6252,276529,SCB,D22.RS,9/16/1997 0:00:00,750000,4467450,1,23975,9.701586300970000
6253,276563,SCB,D7.RS,11/11/1993 0:00:00,816695,4138290,0,5395,10.540467740000000
6254,276600,BWC-S,D36.RS,8/9/2002 0:00:00,756300,4475550,1,23763,17.377009884200000
6255,276663,SCB,D10.RS,10/18/2000 0:00:00,807795,4169040,1,7562,38.300767344699999
6256,276765,BWC-S,F377A.RS,8/7/2008 0:00:00,722100,4437950,1,23809,32.815400077200003
6257,276803,SCB,D9.RS,10/4/2006 0:00:00,810595,4129240,0,5857,165.525234844000010
6258,276804,SCB,D9.RS,6/20/2003 0:00:00,767600,4491050,0,24442,23.968164118499999
6259,276838,BWC-S,F33A.RS,10/9/2012 0:00:00,740520,4309285,1,1690,46.196528963600002
6260,276941,MCB-W,M219.5E,8/31/2010 0:00:00,720516,4315210,0,2585,4.589092816580000
6261,277080,SCB,C30A.RS,8/22/2013 0:00:00,743600,4455750,0,23957,6.695297299730000
6262,277094,BWC-S,D24.RS,6/29/2007 0:00:00,761050,4484050,0,23179,60.630273911400003
6263,277095,TRI,BM00.7S,8/11/2011 0:00:00,808309,4164557,1,5957,0.000000000000000
6264,277107,SCB,D6.RS,9/2/2004 0:00:00,811395,4128740,1,5855,278.458701227000010
6265,277110,SCB,D8.RS,10/27/1993 0:00:00,749900,4467150,1,22120,71.894840811700007
6266,277125,MCB-U,D1.RS,8/13/2001 0:00:00,749100,4466300,0,23972,26.702022284700000
6267,277133,MCB-U,D4.RS,8/26/2015 0:00:00,770550,4492600,0,25221,32.450190247400002
6268,277225,SCB,D17.RS,8/22/2013 0:00:00,762800,4483250,0,24054,13.972796693999999
6269,277226,BWC-S,D32.RS,9/24/1998 0:00:00,724300,4440700,0,24767,63.346123288800001
6270,277227,BWC-S,D36.RS,7/23/1999 0:00:00,719250,4433200,0,25009,12.115810132900000
6271,277242,SCB,D12.RS,8/5/1994 0:00:00,713670,4306635,1,3196,1.793621405730000
6272,277270,BWC-S,F35A.RS,9/21/2015 0:00:00,737770,4309385,1,1876,3.999889903490000
6273,277552,SCB,D7.RS,6/28/2000 0:00:00,734870,4312435,1,1900,131.570272335000000
6274,277560,SCB,I113.0T,8/2/2006 0:00:00,743494,4454903,1,23085,14.125612611799999
6275,277627,SCB,D9.RS,7/14/2016 0:00:00,700470,4312335,1,1724,5.022612468090000
6276,277642,SCB,80990.1302,9/22/1995 0:00:00,809895,4130190,0,9442,154.848281396000000
6277,277643,MCB-U,D9.RS,10/20/2017 0:00:00,748850,4464100,0,24113,51.851549355499998
6278,277644,IMP-S,D24.RS,9/12/2016 0:00:00,746070,4305385,0,2554,26.977930076500002
6279,277645,MCB-U,D34.RS,9/25/2007 0:00:00,738050,4448600,1,26665,50.568244352000001
6280,277718,MCB-U,M070.2A,10/22/1999 0:00:00,809550,4155709,0,5942,35.707353797099998
6281,277873,SCB,D20.RS,7/22/2014 0:00:00,740300,4449900,0,24154,30.542196562299999
6282,277875,SCB,D12.RS,9/12/2003 0:00:00,715470,4306885,1,1855,32.158106411500000
6283,277912,MCB-U,D8.RS,7/10/1998 0:00:00,747020,4306185,1,1059,9.359687557379999
6284,277956,SCB,I113.0T,9/19/1996 0:00:00,743494,4454903,1,23085,14.125612611799999
6285,278037,SCB,D6.RS,8/14/2000 0:00:00,715150,4430850,1,22496,74.979568399100003
6286,278070,SCB,D5.RS,10/29/2007 0:00:00,817945,4117840,1,7626,42.874977388100000
6287,278127,SCB,D11.RS,10/10/2012 0:00:00,807345,4167190,0,7562,60.474764221400001
6288,278182,MCB-U,D3.RS,8/18/2003 0:00:00,809295,4134440,0,5579,106.857485190000010
6289,278237,BWC-S,F38A.RS,8/28/2009 0:00:00,742820,4306485,1,2384,27.244765901099999
6290,278263,SCB,C58A.RS,10/7/2008 0:00:00,807595,4168440,0,7562,61.247175979100000
6291,278287,MCB-U,D18.RS,6/27/1995 0:00:00,719750,4437750,1,22953,53.316625969400000
6292,278314,BWC-S,F4A.RS,9/7/2000 0:00:00,738720,4309435,1,1194,32.823371826799999
6293,278347,SCB,D14.RS,6/18/1998 0:00:00,731270,4311885,0,1895,11.592213668799999
6294,278348,SCB,D9.RS,6/22/1993 0:00:00,743575,4455675,0,23957,32.747031604800000
6295,278355,MCB-U,D1.RS,7/21/2003 0:00:00,775250,4493850,0,24083,19.549114113400002
6296,278393,MCB-U,B2A.RS,10/21/1994 0:00:00,807545,4170290,0,13384,36.305603552699999
6297,278396,MCB-U,D2.RS,6/21/2000 0:00:00,815645,4147040,0,7635,60.108558796600001
6298,278439,MCB-U,D10.RS,10/24/2011 0:00:00,722150,4440900,0,23003,59.301128566999999
6299,278488,SCB,I113.0T,6/27/1996 0:00:00,743494,4454903,1,23085,14.125612611799999
6300,278499,BWC-S,D4.RS,8/23/1996 0:00:00,783200,4499050,0,24100,0.000000000000000
6301,278500,SCB,D12.RS,8/27/1997 0:00:00,716570,4308535,1,1666,138.462178447000010
6302,278579,BWC-S,F16A.RS,10/13/2009 0:00:00,728020,4313485,1,1305,0.000000000000000
6303,278595,SCB,D27.RS,8/5/1998 0:00:00,741100,4450450,1,23079,35.376246285999997
6304,278662,BWC-S,F395A.RS,7/30/1996 0:00:00,719950,4433200,1,26724,28.831311331599998
6305,278708,IMP-S,D24.RS,8/12/1999 0:00:00,744720,4305835,1,2597,49.931310352099999
6306,278721,SCB,I113.0T,10/23/2002 0:00:00,743494,4454903,1,23085,14.125612611799999
6307,278865,BWC-S,F120A.RS,10/25/1995 0:00:00,739150,4447800,1,22664,0.000000000000000
6308,278944,SCB,D21.RS,6/17/1998 0:00:00,743600,4455900,1,23957,0.000000000000000
6309,278973,BWC-S,D17.RS,10/13/2009 0:00:00,727020,4313785,0,1919,0.129442989267000
6310,279016,BWC-S,F349A.R,8/11/2006 0:00:00,745850,4458100,1,24435,39.981498972600001
6311,279020,BWC-S,D16.RS,7/30/1996 0:00:00,736720,4310185,0,1434,59.248457873000000
6312,279021,MCB-W,M219.8E,8/11/2006 0:00:00,720101,4314977,0,1936,16.279690098900002
6313,279109,SCB,D14.RS,9/12/2005 0:00:00,717120,4309935,1,1881,97.167464528599993
6314,279180,MCB-U,D20.RS,6/21/1996 0:00:00,768850,4491900,1,24952,24.081097756300000
6315,279191,IMP-S,D21.RS,6/16/2008 0:00:00,744220,4306735,0,1551,27.831091346099999
6316,279238,SCB,D30.RS,10/28/1996 0:00:00,738450,4448850,1,22658,22.561374813200000
6317,279294,BWC-S,D31.RS,8/22/2016 0:00:00,724650,4441900,0,24591,9.376053235200001
6318,279295,SCB,C164A.RS,7/27/2001 0:00:00,809995,4130240,1,9442,51.516519674300000
6319,279343,SCB,D13.RS,10/12/2007 0:00:00,743850,4454500,1,23085,7.725088999530000
6320,279364,BWC-S,D15.RS,8/31/2006 0:00:00,736920,4310085,0,1801,11.350901315700000
6321,279365,TWZ,I80.0,10/20/2000 0:00:00,710889,4423794,1,26475,48.417738745199998
6322,279441,BWC-S,D11.RS,8/19/2009 0:00:00,738670,4309535,1,1690,10.076999999600000
6323,279466,BWC-S,F273A.RS,10/16/2007 0:00:00,759500,4482150,0,24929,104.840748719999990
6324,279475,BWC-S,D28.RS,8/29/2014 0:00:00,746800,4459400,0,24436,33.510736631900002
6325,279490,SCB,D10.RS,7/31/2007 0:00:00,809645,4130490,0,9242,197.326902106000010
6326,279616,SCB,D28.RS,10/19/1995 0:00:00,722700,4441200,0,22581,22.128121011699999
6327,279626,BWC-S,F177A.R,8/8/2006 0:00:00,721850,4438150,1,23813,33.314044592800002
6328,279691,MCB-U,D9.RS,9/15/1997 0:00:00,738150,4449900,1,23074,16.809513713600001
6329,279717,MCB-U,D1.RS,9/14/1994 0:00:00,760900,4480400,0,24041,29.003915552500001
6330,279769,SCB,D15.RS,10/13/2009 0:00:00,740850,4450050,0,24154,31.366227132300001
6331,279802,SCB,D16.RS,7/28/2011 0:00:00,822645,4105590,1,7608,0.804187279587000
6332,279811,BWC-S,D20.RS,9/29/1998 0:00:00,737220,4309685,0,2650,1.253900000830000
6333,279812,BWC-S,D17.RS,7/17/1997 0:00:00,699820,4319385,1,2560,66.140027154099997
6334,279933,SCB,I113.0T,8/26/1994 0:00:00,743494,4454903,1,23085,14.125612611799999
6335,279993,MCB-U,D3.RS,7/12/2013 0:00:00,702170,4313734,1,2892,25.356546878600000
6336,280098,SCB,D6.RS,6/28/2010 0:00:00,715350,4430850,1,22496,17.662253045500002
6337,280177,MCB-U,D2.RS,8/6/2008 0:00:00,766300,4490100,1,23205,22.599238624000002
6338,280430,BWC-S,F190A.RS,9/28/1994 0:00:00,714550,4430300,1,26470,29.366410459600001
6339,280490,MCB-W,M227.3W,10/29/2010 0:00:00,713145,4304994,0,2569,46.454715306899999
6340,280491,MCB-U,D5.RS,10/13/2015 0:00:00,718070,4312635,0,1531,0.000000000000000
6341,280525,SCB,D10.RS,7/21/2015 0:00:00,734770,4312285,0,1900,296.151647530999980
6342,280535,IMP-S,D21.RS,10/25/2010 0:00:00,744170,4306785,0,2554,15.561664268700000
6343,280537,BWC-S,D34.RS,6/21/2012 0:00:00,721550,4437000,0,22067,11.407879640799999
6344,280538,MCB-U,D1.RS,7/2/2012 0:00:00,809895,4156790,0,5048,99.190720650000003
6345,280547,BWC-S,D30.RS,8/20/2013 0:00:00,732050,4445349,0,26719,14.814404905400000
6346,280588,MCB-U,D8.RS,9/29/1994 0:00:00,711920,4305335,0,1005,11.526458323200000
6347,280721,MCB-U,D4.RS,9/26/2017 0:00:00,743970,4307435,0,1100,131.627788334000000
6348,280833,BWC-S,F388A.RS,10/29/1996 0:00:00,719650,4433200,0,26724,21.496442018800000
6349,280943,BWC-S,D21.RS,9/23/2010 0:00:00,724600,4441850,0,24793,29.818414150300001
6350,281096,BWC-S,D15.RS,9/20/2012 0:00:00,726970,4313935,0,1919,0.000000000000000
6351,281188,BWC-S,D25.RS,10/7/2010 0:00:00,720750,4437800,0,22069,21.865457767799999
6352,281395,SCB,D19.RS,8/31/2016 0:00:00,740000,4449850,0,23079,25.841780920900000
6353,281459,MCB-U,D5.RS,8/29/2012 0:00:00,753450,4474350,0,26847,18.468894710699999
6354,281590,TWZ,I80.0,6/29/1998 0:00:00,710889,4423794,1,26475,48.417738745199998
6355,281604,SCB,D36.RS,8/3/2000 0:00:00,749350,4466350,0,26636,39.990143410800002
6356,281747,MCB-U,D4.RS,6/27/1996 0:00:00,728020,4314685,0,2556,25.264598711300000
6357,281823,BWC-S,D20.RS,10/3/2002 0:00:00,783200,4498700,0,26741,0.000000000000000
6358,281884,MCB-U,D8.RS,10/19/2015 0:00:00,735350,4447850,0,23065,27.867003281799999
6359,281910,SCB,D28.RS,6/19/1998 0:00:00,741300,4451850,1,22675,9.923098477640000
6360,281932,SCB,D17.RS,7/17/2015 0:00:00,741200,4450600,0,22675,17.602845221900001
6361,281954,SCB,D18.RS,9/13/2006 0:00:00,714970,4306435,1,1628,111.980308737000000
6362,281964,IMP-S,D24.RS,10/7/2003 0:00:00,746270,4305235,0,2554,5.077691202760000
