FID,Field1,stratum,lcode,sdate,utm_e,utm_n,snag,NEAR_FID,NEAR_DIST
5901,215023,IMP-S,F14.RS,9/20/1993 0:00:00,736175,4642235,0,3140,190.921282666000000
5902,215024,MCB-W,M759.0W,7/16/1996 0:00:00,578950,4914200,1,1835,71.888364770400003
5903,215026,TWZ,M796.9N,7/15/2013 0:00:00,531031,4939824,1,1175,40.806983668400001
5904,215060,BWC-S,F22A.RS,7/13/1993 0:00:00,639870,4836000,1,2694,196.085555793999990
5905,215148,MCB-U,D22.RS,8/30/2004 0:00:00,580595,4912995,1,409,30.003819322199998
5906,215182,MCB-U,D20.RS,8/24/2000 0:00:00,640170,4849750,1,2433,27.796721599300000
5907,215223,MCB-U,D2.RS,6/22/1998 0:00:00,715975,4677085,1,3394,31.954804764100000
5908,215294,BWC-S,M692.7R,9/3/1998 0:00:00,642904,4844961,0,2333,15.877699698100001
5909,215313,BWC-S,F38A.RS,8/14/1995 0:00:00,644120,4841750,1,2712,170.369140418999990
5910,215348,SCB,D6.RS,7/10/2014 0:00:00,640920,4849600,1,2193,227.075066029999990
5911,215386,BWC-S,D18.RS,8/29/2016 0:00:00,643070,4840550,0,2703,171.449227506000000
5912,215428,BWC-S,D21.RS,9/13/2017 0:00:00,579995,4915845,0,1695,113.598359913000000
5913,215463,BWC-S,D18.RS,6/22/2011 0:00:00,641820,4840600,0,2809,347.978410788000020
5914,215474,BWC-S,D6.RS,10/6/2006 0:00:00,733925,4660335,1,3216,313.751152746999990
5915,215626,BWC-S,F81A.RS,10/15/2003 0:00:00,732575,4662235,1,3596,31.658178825499999
5916,215689,MCB-W,M760.7E,8/20/1999 0:00:00,576475,4915550,0,103,75.329092605200003
5917,215697,MCB-U,D4.RS,8/16/2001 0:00:00,582095,4912445,0,165,107.372125147999990
5918,215710,BWC-S,D8.RS,7/16/1998 0:00:00,737075,4655985,1,3187,27.622319966199999
5919,215791,BWC-S,F26A.RS,9/29/1997 0:00:00,726125,4670785,1,3302,50.936306946000002
5920,216091,IMP-S,F16.RS,8/14/2012 0:00:00,641170,4827900,0,2006,1996.037984710000000
5921,216101,BWC-S,F5.RS,6/17/2013 0:00:00,643870,4844199,0,2722,133.929275999999990
5922,216168,BWC-S,F9A.RS,9/7/2005 0:00:00,642320,4841400,0,2309,240.998406694000010
5923,216189,TWZ,M702.3A,10/29/1990 0:00:00,635988,4857754,0,2552,0.000000000000000
5924,216245,IMP-S,F16.RS,7/26/1995 0:00:00,643470,4832500,1,2691,867.912067743999960
5925,216281,TWZ,M796.9N,7/12/2004 0:00:00,531144,4939869,1,1175,13.803007193799999
5926,216324,BWC-S,F3.RS,9/3/2002 0:00:00,640070,4838150,0,2817,32.669315804599997
5927,216331,BWC-S,F5.RS,10/24/2006 0:00:00,641770,4846050,0,2357,24.166275786000000
5928,216332,BWC-S,F6.RS,7/28/1998 0:00:00,640920,4844800,1,2331,34.389474465900001
5929,216362,BWC-S,F97A.RS,8/8/2017 0:00:00,583795,4908745,1,20,164.701598104000000
5930,216371,BWC-S,F7.RS,10/28/2014 0:00:00,735025,4660485,0,3564,59.098765009099999
5931,216409,BWC-S,M692.7R,8/16/1999 0:00:00,642904,4844961,1,2333,15.877699698100001
5932,216477,IMP-S,H12A.RS,8/2/1999 0:00:00,735725,4650335,1,4106,71.920125088800006
5933,216562,MCB-U,D5.RS,7/18/2000 0:00:00,583695,4911395,1,388,35.727446036400003
5934,216584,BWC-S,F39A.RS,8/21/2000 0:00:00,583695,4912445,1,397,38.468743382900001
5935,216650,BWC-S,D19.RS,8/19/1997 0:00:00,583945,4912195,1,817,24.967519273000001
5936,216726,IMP-S,D15.RS,8/23/2000 0:00:00,643270,4836900,0,2036,143.758263870000010
5937,216736,IMP-S,D24.RS,8/20/2001 0:00:00,639620,4831350,1,2267,65.048463577800007
5938,216777,MCB-W,M694.9M,7/18/1991 0:00:00,641034,4848151,NA,2168,81.033786866400007
5939,216800,BWC-S,M536.9,9/28/1992 0:00:00,733857,4663547,1,3621,0.000000000000000
5940,216829,SCB,C70A.RS,10/24/2016 0:00:00,538045,4935945,1,1534,10.829349089899999
5941,216846,MCB-W,M693.3M,7/21/2010 0:00:00,640880,4845890,1,2854,125.692421409000000
5942,216948,IMP-S,F12.RS,6/24/2008 0:00:00,738475,4650085,1,3161,36.291023645099997
5943,216966,BWC-S,F43A.RS,9/7/2011 0:00:00,642070,4841350,0,2674,164.041771371000010
5944,217014,BWC-S,F2.RS,8/6/2014 0:00:00,637720,4856000,1,2534,34.126424488500000
5945,217051,BWC-S,F5.RS,6/19/2000 0:00:00,585145,4910445,1,370,156.576420031999990
5946,217072,BWC-S,F3.RS,7/6/2016 0:00:00,577445,4915345,1,438,0.000000000000000
5947,217084,BWC-S,F8.RS,7/8/2002 0:00:00,640820,4839900,0,2821,412.206811017000010
5948,217136,BWC-S,F2.RS,8/30/2016 0:00:00,540195,4936695,1,783,19.773797564399999
5949,217144,TWZ,M796.9M,10/17/2016 0:00:00,531164,4939769,0,1172,108.158015873000000
5950,217147,BWC-S,F6.RS,6/17/2013 0:00:00,641670,4843449,1,2088,0.770264386889000
5951,217179,BWC-S,F78A.RS,6/22/1995 0:00:00,735175,4661985,1,3582,104.751873033000000
5952,217266,MCB-U,D23.RS,7/19/2010 0:00:00,639670,4853450,1,2217,74.239156788000003
5953,217306,MCB-W,M695.0M,10/23/2008 0:00:00,640968,4848322,0,2423,59.842607659300000
5954,217442,BWC-S,D15.RS,6/19/2017 0:00:00,638770,4849850,0,2890,19.101448228599999
5955,217464,BWC-S,D9.RS,10/30/2002 0:00:00,639970,4838050,0,2670,34.871290418699999
5956,217500,SCB,D13.RS,7/17/2000 0:00:00,583745,4911895,1,160,68.328724395799995
5957,217598,MCB-U,B4A.RS,10/13/2015 0:00:00,718775,4675536,1,3814,57.751556886000003
5958,217645,MCB-U,D4.RS,9/19/2016 0:00:00,640820,4836050,0,2032,0.000000000000000
5959,217674,IMP-S,D22.RS,7/13/2017 0:00:00,643220,4837050,0,2036,54.370007667899998
5960,217691,BWC-S,F51A.RS,9/28/2012 0:00:00,581245,4914395,0,846,72.816008001300006
5961,217747,BWC-S,D16.RS,6/24/1999 0:00:00,638720,4856900,1,2538,25.133668477400001
5962,217804,MCB-U,D5.RS,8/13/1993 0:00:00,578695,4914545,1,1762,40.054951487700002
5963,217839,IMP-S,D16.RS,7/12/1994 0:00:00,735125,4649485,0,4158,206.492189857000000
5964,217846,MCB-W,M796.7M,7/31/2014 0:00:00,531612,4939621,1,1172,49.341312998200003
5965,217880,BWC-S,D23.RS,8/15/2017 0:00:00,584195,4912395,1,819,62.280181270100002
5966,217881,MCB-W,M694.9M,8/23/2006 0:00:00,641034,4848151,0,2168,81.033786866400007
5967,217938,BWC-S,M536.9,9/23/1992 0:00:00,733857,4663547,1,3621,0.000000000000000
5968,217968,BWC-S,F8.RS,10/18/2004 0:00:00,641520,4842700,0,2074,82.251954108800007
5969,218051,IMP-S,F16.RS,8/12/1996 0:00:00,641126,4827964,1,2006,1924.476612089999900
5970,218098,BWC-S,F21A.RS,9/19/2011 0:00:00,641170,4844800,0,2331,132.061509379000000
5971,218120,BWC-S,M536.9,7/7/1992 0:00:00,733981,4663655,1,3621,10.051471524600000
5972,218182,BWC-S,F6.RS,8/4/2008 0:00:00,581845,4913845,0,835,160.799891331000000
5973,218183,TWZ,M796.9N,6/29/2009 0:00:00,531031,4939825,1,1175,39.806973667800001
5974,218201,BWC-S,F2.RS,8/8/2012 0:00:00,580045,4915795,0,1695,122.314915704000000
5975,218202,BWC-S,F2.RS,8/7/2007 0:00:00,578495,4913745,0,839,89.403705297499997
5976,218228,BWC-S,M701.8C,7/16/1990 0:00:00,636936,4857532,NA,2560,0.000000000000000
5977,218327,BWC-S,F11.RS,10/3/2006 0:00:00,639220,4843650,0,2094,14.917857608600000
5978,218368,TWZ,M702.1A,10/22/1990 0:00:00,636226,4857566,NA,2552,197.960468316999990
5979,218396,BWC-S,F4.RS,8/15/1994 0:00:00,643370,4844550,1,2329,14.895587757400000
5980,218446,BWC-S,F10.RS,9/17/1996 0:00:00,641320,4841400,NA,2048,50.062274988399999
5981,218476,BWC-S,F2.RS,10/18/1995 0:00:00,638570,4858100,0,2557,37.467093087800002
5982,218487,BWC-S,F16.RS,8/16/2001 0:00:00,641620,4849550,0,2428,36.966143593300004
5983,218517,BWC-S,F7.RS,10/1/2012 0:00:00,641720,4841750,0,2053,87.306592944700000
5984,218541,BWC-S,M701.8I,10/8/1990 0:00:00,638979,4857118,NA,2543,5.025479888510000
5985,218608,BWC-S,F4.RS,6/27/1995 0:00:00,718825,4676885,0,3388,22.256680028700000
5986,218628,BWC-S,F3.RS,10/15/2012 0:00:00,729825,4669135,0,4716,27.993571795499999
5987,218631,BWC-S,F25A.RS,9/2/1997 0:00:00,641220,4845350,0,1966,11.989196363800000
5988,218633,BWC-S,F7.RS,8/28/2006 0:00:00,729675,4669185,1,4716,26.449864585000000
5989,218735,IMP-S,F11.RS,7/6/1994 0:00:00,735425,4650085,0,4118,88.649739465200000
5990,218741,BWC-S,F5.RS,10/18/2011 0:00:00,733925,4667635,0,4295,7.253515171950000
5991,218742,BWC-S,F75A.RS,6/21/2012 0:00:00,738075,4655985,1,3198,23.173062203000001
5992,218791,BWC-S,F38A.RS,9/3/2008 0:00:00,643220,4841950,0,2314,126.511734631000000
5993,218798,IMP-S,D21.RS,6/25/2015 0:00:00,643220,4835400,0,2583,296.275422658000020
5994,218808,MCB-U,D1.RS,7/13/2016 0:00:00,637220,4855700,0,2523,40.411687986499999
5995,218866,BWC-S,D17.RS,10/3/2017 0:00:00,639420,4842150,0,2054,116.847615557000000
5996,218919,BWC-S,D15.RS,10/19/2017 0:00:00,641670,4845950,0,2357,80.984468914999994
5997,218957,BWC-S,D15.RS,9/8/2014 0:00:00,639270,4849650,0,2888,37.537872040099998
5998,218979,SCB,D10.RS,9/29/2015 0:00:00,533395,4938695,0,1747,0.000000000000000
5999,218980,MCB-W,M796.7M,8/8/2016 0:00:00,531612,4939621,1,1172,49.341312998200003
6000,219004,BWC-S,F4A.RS,7/7/2017 0:00:00,715625,4680286,1,3420,30.211404478999999
6001,219059,BWC-S,F79A.RS,10/25/2010 0:00:00,582245,4915045,1,315,2.671253045290000
6002,219090,MCB-U,D3.RS,10/20/2011 0:00:00,539295,4935145,1,1098,24.197833846900000
6003,219112,BWC-S,F33A.RS,8/9/2005 0:00:00,642370,4844700,0,2112,147.822873366000010
6004,219114,SCB,D16.RS,7/7/1997 0:00:00,585645,4908195,0,788,79.592554128700002
6005,219144,BWC-S,D8.RS,7/12/2013 0:00:00,728525,4670485,0,4721,6.647868138640000
6006,219145,BWC-S,F90A.RS,10/19/2006 0:00:00,580495,4911945,1,811,220.612265731000010
6007,219189,BWC-S,D24.RS,10/18/1999 0:00:00,580995,4912045,1,815,62.043483977800001
6008,219267,BWC-S,D21.RS,7/10/1997 0:00:00,578195,4915345,0,866,86.368923539799994
6009,219270,IMP-S,D15.RS,8/4/2011 0:00:00,736725,4651035,1,4266,0.000000000000000
6010,219277,MCB-U,D1.RS,9/30/1997 0:00:00,531795,4939745,1,1444,29.841809602900000
6011,219342,MCB-U,D4.RS,7/18/1994 0:00:00,576545,4915495,1,103,57.528405773099998
6012,219374,MCB-U,D2.RS,8/21/2002 0:00:00,636720,4856700,0,2540,308.808870522000010
6013,219376,IMP-S,H7A.RS,9/22/2009 0:00:00,735775,4651035,0,4265,587.015865640000020
6014,219405,IMP-S,H6A.RS,9/16/1999 0:00:00,736625,4651235,1,4266,48.409854001900001
6015,219436,MCB-W,M694.9O,11/13/1990 0:00:00,641688,4847921,0,2412,74.622527046200005
6016,219458,BWC-S,D7.RS,10/27/2015 0:00:00,727775,4672285,0,4723,2.143206307400000
6017,219476,SCB,D12.RS,7/23/2015 0:00:00,579245,4913595,1,420,16.917454007600000
6018,219505,MCB-U,D1.RS,7/25/2013 0:00:00,724625,4673335,1,4229,50.191394057499998
6019,219540,MCB-W,M691.6E,10/17/2013 0:00:00,640703,4843282,0,2315,100.514328344000010
6020,219579,BWC-S,D14.RS,7/8/2010 0:00:00,643070,4846400,0,2144,60.334020409399997
6021,219604,MCB-W,M758.05W,10/6/2011 0:00:00,580181,4913810,1,1848,0.000000000000000
6022,219634,BWC-S,D21.RS,7/11/1997 0:00:00,643470,4840800,0,2703,350.991100314999980
6023,219662,MCB-W,M702.2A,10/27/1993 0:00:00,636050,4857730,0,2552,15.892383490300000
6024,219663,BWC-S,D13.RS,10/27/1994 0:00:00,640770,4842450,1,2068,57.568571289600001
6025,219754,MCB-W,M693.1M,10/8/2014 0:00:00,640830,4845630,0,2733,130.187893769000000
6026,219797,IMP-S,F15.RS,7/10/2002 0:00:00,640820,4828500,0,2006,1408.700041490000100
6027,219821,BWC-S,F5A.RS,9/19/2005 0:00:00,717425,4677235,1,3829,76.361935018799997
6028,219853,BWC-S,F10.RS,10/11/1994 0:00:00,639520,4836100,0,2665,137.797373905999990
6029,219854,BWC-S,F2.RS,10/18/2004 0:00:00,715425,4679985,0,2986,28.517791257500001
6030,219855,BWC-S,M701.8C,10/2/1989 0:00:00,636936,4857532,1,2560,0.000000000000000
6031,219896,IMP-O,M525.5,8/3/1992 0:00:00,733749,4645404,1,3441,33.688191789500003
6032,219946,IMP-S,F14.RS,10/11/2004 0:00:00,643270,4835950,1,2033,127.409443061999990
6033,220038,BWC-S,F6.RS,10/14/1997 0:00:00,641220,4845450,1,2347,35.707453046200001
6034,220068,BWC-S,F2A.RS,7/16/2001 0:00:00,642320,4844650,0,2112,121.951619397000000
6035,220085,BWC-S,F4.RS,9/26/2017 0:00:00,720775,4675536,0,4550,50.314508985000003
6036,220112,BWC-S,F4A.RS,8/10/2005 0:00:00,716075,4678735,1,3840,29.904119037699999
6037,220119,BWC-S,F4.RS,8/8/2007 0:00:00,735325,4655135,1,4182,31.084576852600001
6038,220200,BWC-S,F8.RS,8/25/2008 0:00:00,726975,4670885,0,4720,0.000000000000000
6039,220209,TWZ,M796.9N,9/22/1992 0:00:00,531001,4939807,0,1443,35.352544457199997
6040,220226,TWZ,M796.9M,6/22/1998 0:00:00,531025,4939640,0,1172,29.580331060300001
6041,220264,BWC-S,F1.RS,7/9/2012 0:00:00,715625,4679735,1,3417,29.288543509899998
6042,220381,BWC-S,F11.RS,9/5/2012 0:00:00,640720,4839350,0,2043,595.555541727999980
6043,220425,BWC-S,F4.RS,6/15/1993 0:00:00,641841,4840705,0,2809,242.107081988000000
6044,220430,BWC-S,F10.RS,8/14/1996 0:00:00,640920,4840050,0,1940,256.762657150999980
6045,220431,MCB-W,M695.0M,7/20/1998 0:00:00,640968,4848322,0,2423,59.842607659300000
6046,220498,SCB,D5.RS,9/1/1994 0:00:00,641770,4847900,1,2412,15.154716118700000
6047,220581,MCB-U,D3.RS,9/10/1993 0:00:00,543345,4934095,1,675,66.731834186699999
6048,220606,BWC-S,M701.8C,9/16/1993 0:00:00,636936,4857532,1,2560,0.000000000000000
6049,220704,BWC-S,F56A.RS,9/16/2013 0:00:00,638920,4837099,1,2274,7.193971139510000
6050,220709,BWC-S,F2.RS,7/11/2016 0:00:00,728425,4670285,0,4716,10.475299746099999
6051,220710,BWC-S,F8.RS,7/7/2009 0:00:00,734275,4668185,0,3270,213.275744215999990
6052,220725,BWC-S,F4.RS,9/28/2009 0:00:00,734825,4662335,0,3588,88.952753704599999
6053,220726,BWC-S,F7.RS,7/15/2014 0:00:00,641170,4844650,0,2105,92.255297899499993
6054,220759,IMP-S,F11.RS,9/18/2012 0:00:00,736675,4651035,1,4266,0.000000000000000
6055,220869,IMP-S,D16.RS,10/4/2017 0:00:00,738125,4650785,1,3162,57.767825344800002
6056,220918,MCB-U,D4.RS,10/29/2002 0:00:00,734175,4659385,1,3544,13.891752212700000
6057,220931,SCB,D8.RS,6/24/2004 0:00:00,543145,4934995,1,1107,11.192569149200001
6058,220963,BWC-S,D7.RS,8/3/2004 0:00:00,718625,4676935,1,3388,6.931611329350000
6059,221037,BWC-S,M536.8,7/7/1992 0:00:00,733450,4663472,1,3611,13.074870817200001
6060,221092,BWC-O,M757.7V,7/9/1992 0:00:00,581170,4915344,0,1474,513.368097940999970
6061,221105,SCB,D12.RS,8/14/1995 0:00:00,541645,4935395,1,699,116.207751243000000
6062,221146,SCB,D9.RS,6/18/1993 0:00:00,579245,4913145,1,48,24.066527428899999
6063,221202,BWC-S,M692.7R,9/16/1997 0:00:00,642904,4844961,1,2333,15.877699698100001
6064,221274,IMP-S,D26.RS,6/20/1997 0:00:00,642020,4827350,1,2585,1495.054761769999900
6065,221291,MCB-W,M687.8C,7/19/2012 0:00:00,639321,4837644,0,2816,153.334510763000000
6066,221313,MCB-W,M796.8M,9/4/2008 0:00:00,531608,4939614,0,1172,41.431761386600002
6067,221362,BWC-S,F70A.RS,8/21/2013 0:00:00,734125,4660235,1,3216,107.724472965000000
6068,221514,BWC-S,F15A.RS,9/16/2010 0:00:00,638620,4858300,0,2562,51.396602227400003
6069,221566,BWC-S,M692.7R,7/24/1996 0:00:00,642904,4844961,1,2333,15.877699698100001
6070,221610,BWC-S,F16.RS,10/20/2005 0:00:00,641570,4849700,0,2428,142.119970798000000
6071,221665,TWZ,M796.9N,9/10/2012 0:00:00,531031,4939825,1,1175,39.806973667800001
6072,221668,BWC-S,D7.RS,10/13/2009 0:00:00,716325,4678585,1,3402,26.161717271299999
6073,221720,MCB-U,D2.RS,8/10/2016 0:00:00,573795,4916695,0,1698,117.521470292999990
6074,221743,MCB-W,M695.0M,7/18/1994 0:00:00,640968,4848322,0,2423,59.842607659300000
6075,221819,IMP-S,D17.RS,6/24/2014 0:00:00,734525,4648285,0,3153,201.002261311000010
6076,221820,MCB-U,D1.RS,10/18/2005 0:00:00,535395,4936945,1,725,53.906990782900003
6077,221828,MCB-W,M796.7M,8/21/2014 0:00:00,531612,4939621,1,1172,49.341312998200003
6078,221859,IMP-S,D16.RS,8/11/2011 0:00:00,735525,4650335,0,4106,29.903555534599999
6079,221860,BWC-S,D13.RS,10/15/2002 0:00:00,641820,4843500,0,2088,129.145277279999990
6080,221861,BWC-S,F13A.RS,9/16/1997 0:00:00,643320,4841700,0,1941,42.517597650200003
6081,221931,MCB-W,M796.8M,8/22/1991 0:00:00,531445,4939670,NA,1172,20.105409224100001
6082,221962,BWC-S,F52A.RS,9/10/2014 0:00:00,732375,4662885,1,3622,0.000000000000000
6083,221991,BWC-S,F76A.RS,9/23/2015 0:00:00,738075,4655985,0,3198,23.173062203000001
6084,222026,BWC-S,F3.RS,7/2/2002 0:00:00,641570,4846100,0,2357,53.300050517499997
6085,222060,IMP-S,F12.RS,8/27/2002 0:00:00,736725,4650685,0,4333,48.442744661500001
6086,222061,BWC-S,F28A.RS,9/16/2002 0:00:00,582595,4913945,1,1500,35.272050732399997
6087,222121,BWC-S,F7.RS,9/18/1995 0:00:00,640770,4841600,0,2287,13.370606458499999
6088,222146,BWC-S,F50A.RS,6/29/2017 0:00:00,732775,4662435,1,3592,42.031914833099997
6089,222151,BWC-S,F5.RS,7/20/2004 0:00:00,725425,4673385,0,3778,40.051233079299998
6090,222212,BWC-S,F18A.RS,6/27/2001 0:00:00,639670,4851700,1,2212,22.512498523400001
6091,222230,BWC-S,F16A.RS,8/24/2015 0:00:00,642020,4845000,0,2112,34.767132929100001
6092,222280,BWC-S,F2.RS,7/26/1993 0:00:00,541945,4935945,1,1617,14.963153646000000
6093,222295,BWC-S,F10.RS,6/17/1997 0:00:00,641670,4843100,0,2081,64.335041864100006
6094,222296,BWC-S,F6A.RS,8/31/2015 0:00:00,716025,4680386,1,3420,15.540147226700000
6095,222305,BWC-S,F2.RS,9/3/2002 0:00:00,640070,4840400,0,2824,53.222173779700000
6096,222324,BWC-S,F10.RS,6/29/1999 0:00:00,732675,4663285,0,3610,69.078594750700006
6097,222347,MCB-W,F1.WD,9/29/1993 0:00:00,576630,4915680,0,864,1.112088723040000
6098,222433,BWC-S,D12.RS,10/25/2016 0:00:00,729275,4669785,1,3695,0.000000000000000
6099,222601,BWC-S,D8.RS,9/13/2007 0:00:00,641120,4840550,1,2702,56.878516810400001
6100,222622,MCB-U,D18.RS,10/22/2001 0:00:00,734975,4658785,1,3533,67.074535986599997
6101,222649,BWC-S,D11.RS,8/2/2001 0:00:00,636420,4857100,0,2560,486.765923081999970
6102,222707,SCB,D16.RS,7/21/1999 0:00:00,582495,4914195,0,173,88.005149122999995
6103,222759,BWC-S,D18.RS,9/29/1997 0:00:00,641520,4849350,1,2428,2.486243463810000
6104,222808,BWC-S,D21.RS,10/19/1998 0:00:00,579245,4916145,0,461,113.704529781999990
6105,222809,BWC-S,D10.RS,8/29/1995 0:00:00,733075,4668285,1,3649,6.117509039800000
6106,222830,SCB,D7.RS,8/13/2015 0:00:00,641320,4845650,0,2347,0.000000000000000
6107,222880,SCB,D13.RS,6/19/2012 0:00:00,579395,4913295,0,413,21.473587140100001
6108,222881,SCB,D13.RS,7/23/2013 0:00:00,542895,4934594,1,119,60.894610729999997
6109,222922,SCB,D9.RS,6/17/1998 0:00:00,643920,4843350,1,2641,43.518131233600002
6110,222932,MCB-W,M700.1C,9/8/2008 0:00:00,638083,4854761,0,2526,69.905446487299997
6111,222987,SCB,D8.RS,9/5/2013 0:00:00,640920,4842049,0,2056,56.584092450199996
6112,222988,MCB-U,D5.RS,8/30/2004 0:00:00,582995,4911645,1,163,463.796854343000010
6113,223001,SCB,D5.RS,9/29/2016 0:00:00,735675,4657785,1,3026,226.713022966000010
6114,223104,BWC-S,F78A.RS,8/16/2011 0:00:00,737725,4655285,1,3499,33.883869208199997
6115,223154,TWZ,M796.9M,6/27/2000 0:00:00,531025,4939640,0,1172,29.580331060300001
6116,223167,BWC-S,F2.RS,10/11/2001 0:00:00,643070,4845550,0,2127,149.097184811999990
6117,223176,TWZ,M796.9N,10/7/2002 0:00:00,531144,4939869,0,1175,13.803007193799999
6118,223195,CBW-P,M552.5L,10/23/1989 0:00:00,717025,4676459,NA,3821,171.350552708000010
6119,223198,UXO,F2.RS,6/16/1994 0:00:00,717525,4678435,0,3084,0.000000000000000
6120,223199,BWC-S,F5.RS,10/6/2016 0:00:00,580795,4913945,1,172,31.544799423800001
6121,223200,BWC-S,F7.RS,6/21/2017 0:00:00,738625,4658785,0,3540,11.646485109900000
6122,223377,BWC-S,F2.RS,8/30/2000 0:00:00,733875,4664585,1,4713,10.287315230900001
6123,223384,BWC-S,F73A.RS,8/8/2016 0:00:00,738125,4656035,0,3198,9.504807228310000
6124,223452,BWC-S,F44A.RS,8/29/2007 0:00:00,642670,4841200,0,2285,161.535014732000010
6125,223477,BWC-S,M692.7R,7/28/1998 0:00:00,642904,4844961,0,2333,15.877699698100001
6126,223508,BWC-S,F2.RS,7/27/1994 0:00:00,643220,4846650,0,2379,87.353209761000002
6127,223609,BWC-S,F62A.RS,8/12/2002 0:00:00,579395,4917045,1,905,310.770684640000010
6128,223628,IMP-S,F14.RS,10/7/2002 0:00:00,641220,4835500,0,2007,8.154918779130000
6129,223770,BWC-S,F4.RS,6/23/2011 0:00:00,642370,4847200,0,2377,34.856050815600000
6130,223817,BWC-S,F1.RS,7/16/2012 0:00:00,541045,4934545,1,678,33.854104909999997
6131,223907,SCB,D9.RS,9/10/1993 0:00:00,535945,4937395,1,1428,42.071743526200002
6132,223952,MCB-U,D3.RS,7/10/2014 0:00:00,735675,4657285,0,4136,100.878085302000000
6133,223953,MCB-W,M796.8M,10/18/2004 0:00:00,531608,4939614,0,1172,41.431761386600002
6134,223980,IMP-S,D15.RS,7/1/2002 0:00:00,736675,4650635,1,4333,0.000000000000000
6135,223993,SCB,D17.RS,6/28/2000 0:00:00,734875,4657035,1,3511,68.847705124599997
6136,224027,BWC-S,D18.RS,9/20/1994 0:00:00,540145,4934245,1,1082,0.000000000000000
6137,224055,MCB-U,D1.RS,10/17/1994 0:00:00,712975,4681635,0,3097,89.334669947899997
6138,224117,MCB-U,M694.3M,7/18/1991 0:00:00,641157,4847513,NA,2168,70.834283032399995
6139,224265,BWC-S,F80A.RS,8/21/2008 0:00:00,580195,4914895,0,432,226.978204240999990
6140,224283,BWC-S,D12.RS,10/21/2002 0:00:00,734025,4667985,1,4295,340.499011782000030
6141,224297,BWC-S,D18.RS,7/27/2001 0:00:00,639370,4843800,0,2094,211.174486244000010
6142,224396,BWC-S,D16.RS,10/1/2003 0:00:00,643370,4841400,0,2285,126.312994715000000
6143,224397,BWC-S,F16A.RS,10/23/2013 0:00:00,725725,4673335,1,4644,42.309044941700002
6144,224412,BWC-O,D14.RS,9/22/1994 0:00:00,579145,4917145,0,502,237.472939260000000
6145,224417,MCB-U,D3.RS,8/23/2000 0:00:00,736575,4655485,1,3185,56.932743327099999
6146,224459,SCB,C44A.RS,10/20/1999 0:00:00,639170,4835700,1,2031,103.279169352000000
6147,224535,MCB-U,D18.RS,10/13/2009 0:00:00,720125,4675135,1,4729,32.599480564399997
6148,224545,BWC-S,D18.RS,8/8/2016 0:00:00,538845,4935895,0,1118,117.469380078000000
6149,224546,IMP-S,D17.RS,7/5/2000 0:00:00,643370,4835950,1,2033,100.765056091999990
6150,224586,SCB,D7.RS,10/8/2009 0:00:00,533345,4938745,0,1741,0.000000000000000
6151,224587,SCB,D9.RS,9/30/1997 0:00:00,533395,4938745,1,1741,0.000000000000000
6152,224662,BWC-S,F29A.RS,7/20/2015 0:00:00,728025,4669835,1,4714,52.790200831800000
6153,224697,MCB-W,M697.0J,9/6/2011 0:00:00,639636,4851110,0,2445,62.118837737600003
6154,224733,BWC-S,D18.RS,8/24/2009 0:00:00,585445,4909045,0,138,134.303714885000010
6155,224768,BWC-S,F2A.RS,8/11/2010 0:00:00,716575,4679035,1,3841,36.996840082900000
6156,224840,BWC-S,D17.RS,10/21/2008 0:00:00,579945,4911695,0,1570,49.196562477100002
6157,224841,SCB,D22.RS,6/20/2002 0:00:00,584895,4908995,1,136,31.206505013800001
