FID,RowID_,stratum,lcode,sdate,utm_e,utm_n,snag
3820,167686,SCB,D18.RS,7/9/2001 0:00:00,741500,4452500,0
3821,167738,MCB-W,M232.9E,8/28/2001 0:00:00,705804,4307765,0
3822,167869,SCB,D12.RS,8/17/1998 0:00:00,716620,4308985,1
3823,167901,SCB,D14.RS,10/12/1999 0:00:00,716470,4307535,1
3824,167952,SCB,D15.RS,10/17/2017 0:00:00,816945,4118290,0
3825,167975,BWC-S,D20.RS,10/4/2004 0:00:00,733520,4310685,0
3826,167976,MCB-U,D34.RS,8/14/2003 0:00:00,782750,4499800,0
3827,168037,IMP-S,D22.RS,10/22/2014 0:00:00,745620,4306085,1
3828,168068,MCB-U,D1.RS,10/14/1994 0:00:00,700320,4319635,0
3829,168249,MCB-U,D6.RS,10/20/1994 0:00:00,783650,4501100,0
3830,168289,MCB-U,D12.RS,8/28/1997 0:00:00,740000,4453100,0
3831,168485,SCB,D16.RS,10/28/2002 0:00:00,714820,4308385,1
3832,168521,IMP-S,D24.RS,8/7/1997 0:00:00,746520,4305185,1
3833,168547,IMP-S,D23.RS,8/11/1994 0:00:00,744470,4305985,0
3834,168685,MCB-U,D2.RS,8/15/2001 0:00:00,740150,4453400,0
3835,168713,MCB-U,D33.RS,8/15/2007 0:00:00,732950,4448400,0
3836,168755,MCB-U,D3.RS,10/16/2003 0:00:00,744220,4307435,0
3837,168851,SCB,D8.RS,10/27/1994 0:00:00,810295,4129690,0
3838,168852,SCB,D9.RS,9/27/2011 0:00:00,722220,4315735,1
3839,168879,TRI,HD00.9M,8/23/2005 0:00:00,808024,4127458,1
3840,168932,MCB-U,D5.RS,7/10/1997 0:00:00,742920,4308735,1
3841,169060,BWC-S,D31.RS,10/13/2011 0:00:00,751400,4472850,0
3842,169061,BWC-S,D12.RS,7/15/2010 0:00:00,738970,4309435,1
3843,169087,BWC-S,D16.RS,8/22/1997 0:00:00,727470,4313685,1
3844,169131,SCB,D11.RS,7/1/1999 0:00:00,810595,4129740,1
3845,169297,BWC-S,F180A.RS,7/14/1995 0:00:00,721950,4437950,1
3846,169343,SCB,D9.RS,8/11/2011 0:00:00,807745,4168890,1
3847,169349,SCB,D9.RS,10/22/1998 0:00:00,807545,4167740,0
3848,169350,BWC-S,F244A.RS,10/1/2007 0:00:00,712700,4428200,1
3849,169567,SCB,D9.RS,6/19/2012 0:00:00,815995,4144440,1
3850,169570,SCB,D12.RS,7/26/2013 0:00:00,818745,4116690,0
3851,169596,BWC-S,D28.RS,10/16/2009 0:00:00,783800,4499150,0
3852,169597,IMP-S,D21.RS,10/1/2007 0:00:00,744720,4306385,1
3853,169735,MCB-U,D10.RS,10/16/2014 0:00:00,738150,4450150,0
3854,169796,SCB,D12.RS,9/25/1997 0:00:00,706970,4306685,1
3855,169866,MCB-U,D4.RS,6/27/2013 0:00:00,716220,4310385,1
3856,169903,BWC-S,D17.RS,8/19/2005 0:00:00,736470,4312285,1
3857,169904,MCB-U,D5.RS,9/19/2013 0:00:00,758800,4478950,0
3858,169933,BWC-S,D16.RS,6/16/2014 0:00:00,726970,4313835,0
3859,169934,BWC-S,F4A.RS,10/7/2016 0:00:00,729470,4313235,1
3860,169976,BWC-S,F299A.RS,10/23/2012 0:00:00,722150,4438150,1
3861,170051,BWC-S,D20.RS,8/11/2008 0:00:00,721170,4314485,1
3862,170052,BWC-S,F369A.R,8/8/2006 0:00:00,722400,4438550,1
3863,170109,SCB,D18.RS,9/23/2013 0:00:00,741750,4452650,1
3864,170192,TRI,HD00.9M,9/10/2004 0:00:00,808024,4127458,1
3865,170209,SCB,D11.RS,7/22/2011 0:00:00,716620,4307785,1
3866,170220,MCB-U,D6.RS,6/19/2012 0:00:00,704920,4308235,1
3867,170259,BWC-S,D16.RS,8/18/2009 0:00:00,783250,4498200,0
3868,170260,SCB,D12.RS,8/22/2005 0:00:00,822745,4105590,0
3869,170261,SCB,D19.RS,10/15/2014 0:00:00,743800,4454300,0
3870,170309,SCB,D24.RS,8/28/2015 0:00:00,715550,4430900,1
3871,170377,SCB,D6.RS,10/22/2010 0:00:00,819195,4116240,0
3872,170390,SCB,D18.RS,10/23/2002 0:00:00,738400,4448650,1
3873,170476,SCB,D34.RS,7/6/2010 0:00:00,741350,4451250,1
3874,170486,BWC-S,D16.RS,8/24/1994 0:00:00,739070,4309485,1
3875,170527,MCB-U,B39A.RS,9/30/2005 0:00:00,747500,4461900,0
3876,170537,SCB,D9.RS,7/1/2004 0:00:00,777150,4494300,0
3877,170571,MCB-U,D3.RS,8/4/2006 0:00:00,755350,4475200,1
3878,170585,BWC-S,F363A.RS,7/11/2002 0:00:00,746800,4459300,1
3879,170661,MCB-U,D28.RS,6/19/2003 0:00:00,751050,4472800,1
3880,170693,BWC-S,D19.RS,10/29/2002 0:00:00,733670,4311085,0
3881,170694,MCB-U,D4.RS,6/15/2003 0:00:00,819445,4113490,0
3882,170695,SCB,C51A.RS,8/11/2011 0:00:00,708870,4305085,1
3883,170698,BWC-S,D16.RS,10/20/1997 0:00:00,736320,4310535,0
3884,170699,MCB-U,D3.RS,7/20/2017 0:00:00,811445,4153691,0
3885,170717,MCB-U,D2.RS,10/24/2014 0:00:00,783400,4500550,0
3886,170771,BWC-S,D25.RS,10/28/2014 0:00:00,783300,4498000,0
3887,170772,BWC-S,D16.RS,7/8/2011 0:00:00,736770,4312235,0
3888,170829,MCB-U,D8.RS,10/3/2008 0:00:00,722800,4442150,1
3889,170831,SCB,D27.RS,6/26/1997 0:00:00,742350,4452800,1
3890,170854,BWC-S,D29.RS,7/13/2001 0:00:00,783100,4499250,0
3891,170855,BWC-S,F348A.RS,9/24/1998 0:00:00,722500,4438850,1
3892,170953,MCB-U,D17.RS,10/28/1998 0:00:00,711150,4424700,1
3893,170994,BWC-S,D27.RS,9/8/2016 0:00:00,745400,4457950,0
3894,171044,SCB,D16.RS,7/30/2012 0:00:00,822795,4105340,0
3895,171045,MCB-U,D4.RS,6/30/1995 0:00:00,730220,4313535,0
3896,171127,MCB-U,D32.RS,8/20/2009 0:00:00,716200,4431350,1
3897,171152,MCB-U,D2.RS,10/26/2006 0:00:00,762400,4481700,0
3898,171161,MCB-U,D9.RS,6/19/2013 0:00:00,736400,4447799,1
3899,171313,MCB-U,D7.RS,8/25/1998 0:00:00,745220,4306585,1
3900,171314,MCB-U,D7.RS,6/27/1997 0:00:00,743820,4308035,1
3901,171352,TRI,HD00.9M,8/25/2011 0:00:00,808024,4127458,1
3902,171482,BWC-S,F339A.RS,8/22/2003 0:00:00,746800,4459350,1
3903,171520,MCB-W,M232.9E,9/5/2003 0:00:00,705804,4307765,0
3904,171580,MCB-U,D16.RS,9/24/1999 0:00:00,713500,4430500,1
3905,171606,MCB-U,D1.RS,6/25/2014 0:00:00,784100,4501400,0
3906,171614,BWC-S,D16.RS,7/13/1993 0:00:00,727175,4445425,1
3907,171641,MCB-W,M227.3W,7/17/1997 0:00:00,713145,4304994,0
3908,171690,SCB,D15.RS,9/15/2011 0:00:00,822195,4106490,0
3909,171731,BWC-S,D25.RS,10/4/2001 0:00:00,723450,4440350,0
3910,171732,MCB-U,D5.RS,6/26/1998 0:00:00,737970,4310685,1
3911,171742,BWC-S,F19A.RS,7/14/2017 0:00:00,734520,4310685,1
3912,171800,MCB-U,D9.RS,10/3/2012 0:00:00,730000,4447000,0
3913,171813,MCB-U,D3.RS,9/4/2003 0:00:00,758050,4478200,0
3914,171949,MCB-W,M076.2E,9/5/2001 0:00:00,807386,4164637,0
3915,171954,IMP-S,D24.RS,9/28/2012 0:00:00,746520,4305135,0
3916,172067,MCB-U,D3.RS,9/27/2012 0:00:00,721720,4314885,0
3917,172164,BWC-S,D20.RS,6/26/1998 0:00:00,734570,4310935,1
3918,172191,SCB,D11.RS,7/3/2001 0:00:00,809645,4130440,0
3919,172230,SCB,D14.RS,6/16/2015 0:00:00,749850,4467100,0
3920,172234,TWZ,I80.0,6/19/2002 0:00:00,710889,4423794,1
3921,172254,MCB-U,D3.RS,10/30/2001 0:00:00,703870,4309885,0
3922,172287,BWC-S,D15.RS,6/26/1998 0:00:00,736720,4310135,0
3923,172314,BWC-S,F354A.RS,10/4/2007 0:00:00,746750,4459200,1
3924,172466,SCB,I113.0Ta,8/10/2011 0:00:00,743494,4454903,1
3925,172534,BWC-S,F286A.RS,10/20/2004 0:00:00,759550,4481600,1
3926,172668,BWC-S,D19.RS,10/2/1998 0:00:00,733420,4310885,1
3927,172695,SCB,D14.RS,8/30/2007 0:00:00,741100,4450500,1
3928,172711,BWC-S,D17.RS,8/14/1995 0:00:00,732870,4310985,1
3929,172811,SCB,D14.RS,10/8/1998 0:00:00,712120,4304185,1
3930,172837,MCB-W,M232.7E,6/25/2007 0:00:00,706062,4307454,0
3931,172873,MCB-U,D29.RS,8/15/2003 0:00:00,741450,4455550,0
3932,172914,BWC-S,F39A.RS,9/20/2017 0:00:00,743020,4306635,0
3933,172931,SCB,D11.RS,10/4/2002 0:00:00,777550,4494450,0
3934,172932,SCB,D11.RS,8/14/2009 0:00:00,808795,4131840,0
3935,172937,SCB,D4.RS,6/30/2008 0:00:00,717000,4431550,1
3936,173118,SCB,D36.RS,6/19/2000 0:00:00,741300,4451800,1
3937,173178,SCB,I113.0T,9/30/2003 0:00:00,743494,4454903,1
3938,173302,MCB-U,D14.RS,8/25/1995 0:00:00,718980,4433500,1
3939,173327,SCB,D8.RS,8/10/2009 0:00:00,768700,4491800,0
3940,173352,BWC-S,F246A.RS,8/25/2015 0:00:00,729900,4444350,1
3941,173411,SCB,D14.RS,8/6/2008 0:00:00,749600,4466650,0
3942,173445,BWC-S,F311A.RS,10/26/2000 0:00:00,759450,4481450,0
3943,173485,SCB,D12.RS,9/22/1994 0:00:00,738400,4449150,1
3944,173527,IMP-S,D24.RS,10/11/2002 0:00:00,743970,4306635,0
3945,173575,MCB-U,D1.RS,7/8/2003 0:00:00,701070,4316335,0
3946,173598,BWC-S,F384A.RS,6/29/2012 0:00:00,712750,4428300,1
3947,173619,BWC-S,F285A.RS,10/12/2001 0:00:00,712700,4428900,1
3948,173666,SCB,D12.RS,10/27/1993 0:00:00,738400,4449050,1
3949,173675,MCB-U,D3.RS,6/16/2011 0:00:00,731770,4312985,0
3950,173707,MCB-U,M070.2A,10/30/2006 0:00:00,809550,4155709,0
3951,173733,IMP-S,D23.RS,7/1/2004 0:00:00,744070,4306535,0
3952,173745,SCB,D9.RS,10/7/2014 0:00:00,807395,4167890,1
3953,173755,MCB-U,D1.RS,7/7/1994 0:00:00,779700,4495100,0
3954,173786,BWC-S,D18.RS,9/20/2004 0:00:00,729200,4445750,0
3955,173787,SCB,C35A.RS,10/24/2000 0:00:00,766800,4490350,1
3956,173889,BWC-S,D28.RS,9/6/2011 0:00:00,731200,4446100,0
3957,173890,MCB-W,M227.5W,7/29/2013 0:00:00,712905,4304950,0
3958,173897,SCB,D9.RS,8/13/2001 0:00:00,749750,4466950,0
3959,173898,MCB-U,D7.RS,8/3/1995 0:00:00,778050,4494550,0
3960,173910,BWC-S,D33.RS,8/28/2014 0:00:00,730600,4443200,0
3961,173911,SCB,D5.RS,11/5/1993 0:00:00,807545,4168340,0
3962,173912,SCB,D36.RS,8/6/2001 0:00:00,738450,4449250,1
3963,173946,SCB,D22.RS,7/6/2011 0:00:00,738250,4448550,1
3964,173958,SCB,D9.RS,8/2/2004 0:00:00,777550,4494450,1
3965,174059,SCB,D24.RS,6/19/2014 0:00:00,716450,4431250,0
3966,174062,BWC-S,D17.RS,6/17/2002 0:00:00,730650,4312201,0
3967,174111,SCB,D16.RS,9/17/2002 0:00:00,743350,4453100,1
3968,174187,BWC-S,D29.RS,6/20/1996 0:00:00,751300,4472700,0
3969,174188,SCB,D9.RS,6/30/2011 0:00:00,816795,4138140,1
3970,174194,MCB-U,D7.RS,10/5/2006 0:00:00,746520,4306535,1
3971,174227,SCB,D16.RS,8/7/2014 0:00:00,743200,4452950,1
3972,174302,SCB,D13.RS,10/17/2000 0:00:00,740800,4450000,1
3973,174354,BWC-S,D20.RS,10/11/2010 0:00:00,730350,4446250,0
3974,174355,SCB,D10.RS,8/12/1994 0:00:00,716070,4308535,1
3975,174384,SCB,C55A.RS,7/12/2012 0:00:00,809545,4131090,1
3976,174389,SCB,D11.RS,10/11/1994 0:00:00,733220,4312285,1
3977,174543,MCB-U,D1.RS,9/27/2011 0:00:00,722470,4315685,1
3978,174550,SCB,I113.0Tb,7/1/2008 0:00:00,743494,4454903,1
3979,174605,BWC-S,D27.RS,6/21/2002 0:00:00,760550,4483150,1
3980,174662,IMP-S,D23.RS,10/6/2017 0:00:00,745520,4306035,1
3981,174769,MCB-U,D8.RS,7/15/2015 0:00:00,710170,4304285,1
3982,174815,IMP-S,H20A.RS,8/29/2011 0:00:00,744770,4305785,1
3983,174825,MCB-U,D15.RS,9/20/1996 0:00:00,748700,4463650,0
3984,174976,SCB,D18.RS,9/25/2007 0:00:00,738650,4449400,1
3985,174983,MCB-W,M232.9E,9/13/2005 0:00:00,705804,4307765,0
3986,175041,MCB-W,M227.3W,9/5/2000 0:00:00,713145,4304994,0
3987,175056,SCB,D15.RS,7/28/2011 0:00:00,821845,4106990,1
3988,175070,BWC-S,F18A.RS,10/28/2009 0:00:00,701620,4312635,1
3989,175108,MCB-U,D1.RS,6/15/2010 0:00:00,782750,4498150,1
3990,175139,SCB,C40A.RS,10/11/2013 0:00:00,809195,4131439,1
3991,175283,BWC-S,F110A.RS,8/18/1994 0:00:00,738850,4447050,1
3992,175325,SCB,D17.RS,6/17/2013 0:00:00,749300,4466250,1
3993,175447,SCB,D36.RS,6/15/2007 0:00:00,738950,4449550,1
3994,175470,BWC-S,D17.RS,9/6/1999 0:00:00,737420,4309685,0
3995,175471,MCB-U,D8.RS,7/8/2013 0:00:00,744320,4307135,0
3996,175539,SCB,D15.RS,9/9/2009 0:00:00,711670,4304035,1
3997,175559,SCB,D16.RS,10/6/2006 0:00:00,743600,4456050,1
3998,175615,BWC-S,F211A.RS,9/28/2005 0:00:00,719700,4433100,0
3999,175665,BWC-S,D18.RS,10/18/2010 0:00:00,733420,4310835,0
4000,175718,BWC-S,D18.RS,9/27/1994 0:00:00,731020,4311885,0
4001,175773,TWZ,I80.0,8/17/1995 0:00:00,710889,4423794,0
4002,175821,SCB,D9.RS,6/27/2016 0:00:00,807445,4167640,0
4003,175837,BWC-S,D36.RS,10/26/2000 0:00:00,729550,4444050,0
4004,175838,SCB,D25.RS,7/12/1996 0:00:00,738450,4448750,1
4005,175970,BWC-S,D23.RS,6/17/2002 0:00:00,751450,4469600,0
4006,175988,MCB-W,M227.3W,9/3/2002 0:00:00,713145,4304994,0
4007,176023,BWC-S,D18.RS,10/14/1993 0:00:00,720900,4437350,1
4008,176041,BWC-S,D2.RS,9/11/1998 0:00:00,730800,4444700,0
4009,176042,BWC-S,D36.RS,6/23/2015 0:00:00,712650,4429000,1
4010,176049,SCB,D24.RS,6/23/2015 0:00:00,715450,4430900,1
4011,176129,BWC-S,F132A.RS,10/17/2013 0:00:00,755350,4474650,1
4012,176136,MCB-U,D1.RS,9/3/1998 0:00:00,807495,4165540,1
4013,176172,MCB-U,D6.RS,8/18/1995 0:00:00,714720,4307885,1
4014,176229,MCB-W,M227.5W,8/29/1995 0:00:00,712905,4304950,0
4015,176289,MCB-U,D28.RS,8/15/2000 0:00:00,754700,4474900,0
4016,176306,SCB,81745.1407,10/11/1996 0:00:00,822808,4105669,1
4017,176370,MCB-U,D12.RS,9/21/2015 0:00:00,713750,4430600,0
4018,176443,MCB-U,M070.2A,10/12/1995 0:00:00,809550,4155709,0
4019,176475,SCB,D21.RS,8/27/2001 0:00:00,720970,4315435,0
4020,176608,IMP-S,D21.RS,9/8/2006 0:00:00,744420,4306585,1
4021,176651,MCB-U,D8.RS,10/21/2014 0:00:00,823295,4104191,0
4022,176665,BWC-S,D12.RS,10/27/2008 0:00:00,738670,4309435,1
4023,176768,MCB-U,D5.RS,8/27/2007 0:00:00,701920,4312735,0
4024,176777,SCB,I113.0T,9/6/1996 0:00:00,743494,4454903,1
4025,176823,SCB,D15.RS,7/6/2001 0:00:00,749250,4465900,1
4026,176849,MCB-U,B18A.RS,7/14/2011 0:00:00,766600,4490450,0
4027,176899,BWC-S,D31.RS,8/7/2015 0:00:00,730800,4446100,0
4028,176900,BWC-S,D16.RS,9/30/2013 0:00:00,727320,4313635,0
4029,176920,BWC-S,D27.RS,7/7/2000 0:00:00,745750,4458000,1
4030,176941,BWC-S,D3.RS,6/18/1999 0:00:00,783900,4500700,1
4031,176954,IMP-S,D22.RS,6/30/2017 0:00:00,745670,4305685,0
4032,176955,SCB,D17.RS,7/16/2002 0:00:00,742400,4452750,1
4033,176998,MCB-U,D11.RS,7/31/1996 0:00:00,724700,4444850,1
4034,177030,SCB,I113.0Ta,9/20/2012 0:00:00,743494,4454903,1
4035,177077,MCB-U,D12.RS,7/11/2013 0:00:00,712850,4429899,1
4036,177083,SCB,D7.RS,9/5/2001 0:00:00,822345,4106290,0
4037,177121,BWC-S,F5A.RS,9/11/2014 0:00:00,727070,4313735,1
4038,177151,BWC-S,D20.RS,8/5/2004 0:00:00,750750,4468750,0
4039,177152,MCB-U,D4.RS,10/30/2012 0:00:00,813095,4138390,0
4040,177181,SCB,D21.RS,8/15/2017 0:00:00,722450,4440400,0
4041,177201,BWC-S,F370A.RS,9/11/2008 0:00:00,745550,4458150,1
4042,177292,SCB,D11.RS,10/3/2008 0:00:00,714800,4430850,1
4043,177352,MCB-U,D10.RS,10/26/1998 0:00:00,751800,4473700,1
4044,177359,BWC-S,F20A.RS,9/7/1999 0:00:00,735770,4312435,1
4045,177400,BWC-S,F398A.RS,7/30/1996 0:00:00,719150,4433050,1
4046,177509,MCB-U,D25.RS,8/7/2001 0:00:00,772650,4493750,0
4047,177533,BWC-S,D18.RS,10/13/2017 0:00:00,726920,4313835,1
4048,177600,SCB,D16.RS,9/26/2017 0:00:00,749250,4466050,0
4049,177634,MCB-U,D4.RS,10/7/2014 0:00:00,704570,4308785,0
4050,177673,MCB-U,D1.RS,9/5/2012 0:00:00,720520,4316285,1
4051,177756,SCB,D10.RS,10/27/1993 0:00:00,810845,4129240,1
4052,177828,MCB-U,D12.RS,10/3/2012 0:00:00,719350,4437600,0
4053,177863,IMP-S,D24.RS,8/4/2010 0:00:00,745220,4305785,1
4054,177977,BWC-S,D18.RS,7/11/2012 0:00:00,737420,4309635,1
4055,178060,BWC-S,D26.RS,7/12/2001 0:00:00,720950,4438000,0
4056,178061,SCB,D13.RS,10/2/1997 0:00:00,700320,4314085,1
4057,178139,BWC-S,D1.RS,8/14/1998 0:00:00,759650,4480700,0
4058,178145,MCB-U,D5.RS,8/17/2010 0:00:00,739700,4453000,1
4059,178151,IMP-S,D24.RS,8/24/2015 0:00:00,745120,4305785,0
4060,178239,MCB-W,M219.5E,10/28/2016 0:00:00,720516,4315210,0
4061,178272,SCB,D13.RS,10/17/2007 0:00:00,733770,4312185,1
4062,178313,MCB-U,D8.RS,8/8/2005 0:00:00,738300,4449100,0
4063,178466,SCB,D11.RS,6/28/2007 0:00:00,749600,4466700,0
4064,178540,SCB,I113.0Ta,9/25/2008 0:00:00,743494,4454903,1
4065,178542,SCB,D10.RS,7/6/2010 0:00:00,742350,4452800,1
4066,178563,MCB-U,D4.RS,7/14/2008 0:00:00,714070,4306385,1
4067,178592,SCB,D19.RS,9/23/2013 0:00:00,741350,4451149,0
4068,178681,BWC-S,D16.RS,9/14/2016 0:00:00,736570,4310235,0
4069,178706,BWC-S,F407A.RS,9/13/1999 0:00:00,712750,4427800,1
4070,179031,BWC-S,F133A.RS,9/22/2008 0:00:00,730900,4445150,0
4071,179053,SCB,I113.0T,7/10/2007 0:00:00,743494,4454903,1
4072,179242,SCB,D10.RS,6/18/2004 0:00:00,749700,4466900,1
4073,179324,BWC-S,D18.RS,8/25/2004 0:00:00,733320,4310735,0
4074,179325,SCB,D9.RS,10/15/1999 0:00:00,819995,4114990,0
4075,179326,BWC-S,F38A.RS,9/2/1999 0:00:00,781950,4493800,0
4076,179377,IMP-S,D22.RS,8/22/1996 0:00:00,745920,4305585,0
4077,179515,BWC-S,D33.RS,7/13/1995 0:00:00,730500,4446350,0
4078,179516,MCB-U,D2.RS,8/14/1995 0:00:00,732170,4311385,1
4079,179567,MCB-U,D6.RS,10/5/2004 0:00:00,722250,4440900,1
4080,179587,BWC-S,D20.RS,6/15/2001 0:00:00,783450,4498100,1
4081,179649,MCB-U,D9.RS,10/5/1995 0:00:00,758350,4478500,0
4082,179682,SCB,D15.RS,10/28/2011 0:00:00,818295,4117490,0
4083,179739,BWC-S,D30.RS,6/27/2016 0:00:00,739500,4447950,0
4084,179802,MCB-U,D8.RS,7/12/2002 0:00:00,729900,4446950,0
4085,179806,SCB,D12.RS,6/15/2003 0:00:00,810145,4129690,0
4086,179807,IMP-S,D22.RS,7/15/1999 0:00:00,746620,4305285,1
4087,179851,MCB-U,D1.RS,8/25/1999 0:00:00,807645,4159540,0
4088,179907,IMP-S,D24.RS,7/29/1996 0:00:00,745220,4306235,0
4089,179931,MCB-U,D10.RS,7/11/1997 0:00:00,750650,4468850,0
4090,179962,MCB-U,D2.RS,10/4/2005 0:00:00,776250,4493850,1
4091,179991,SCB,D12.RS,10/7/2014 0:00:00,704370,4307535,1
4092,180046,BWC-S,D15.RS,9/27/1996 0:00:00,737620,4309485,1
4093,180097,MCB-U,D3.RS,10/24/2011 0:00:00,814995,4149740,0
4094,180117,SCB,D18.RS,6/26/2012 0:00:00,743450,4453250,1
4095,180130,SCB,81670.13835,8/22/1995 0:00:00,816695,4138340,1
4096,180201,MCB-U,D4.RS,9/21/1995 0:00:00,723520,4315285,1
4097,180231,TRI,BM00.7S,10/7/2010 0:00:00,808309,4164557,1
4098,180240,MCB-U,D6.RS,8/3/1998 0:00:00,782650,4498600,0
4099,180284,TWZ,I80.0,9/3/1999 0:00:00,710889,4423794,0
4100,180302,SCB,D12.RS,7/5/2016 0:00:00,707270,4306485,1
4101,180360,BWC-S,D26.RS,8/26/2016 0:00:00,755950,4475100,0
4102,180418,SCB,C113A.RS,9/4/1998 0:00:00,822745,4105340,0
4103,180444,BWC-S,F429A.RS,10/22/1999 0:00:00,746350,4458700,0
4104,180493,SCB,D23.RS,9/26/2013 0:00:00,715400,4430949,1
4105,180554,BWC-S,D13.RS,8/14/2001 0:00:00,758300,4478100,0
4106,180555,SCB,D12.RS,8/18/1995 0:00:00,718370,4311735,1
4107,180609,BWC-S,F276A.RS,10/16/2007 0:00:00,759550,4481950,0
4108,180668,MCB-U,D15.RS,9/8/2000 0:00:00,739270,4311385,0
4109,180709,SCB,D15.RS,9/1/2005 0:00:00,729770,4312485,1
4110,180755,MCB-U,D1.RS,9/28/2017 0:00:00,806995,4165590,0
4111,180764,MCB-U,D2.RS,8/14/2006 0:00:00,728170,4313985,0
4112,180796,MCB-U,D15.RS,10/20/1999 0:00:00,723350,4443400,1
4113,180816,BWC-S,D17.RS,7/14/2000 0:00:00,731400,4446150,1
4114,180835,SCB,D6.RS,7/7/2009 0:00:00,819795,4115740,1
4115,180863,MCB-W,M219.5E,8/6/1998 0:00:00,720516,4315210,0
4116,180893,SCB,D15.RS,7/28/2003 0:00:00,738850,4449550,1
4117,180907,BWC-S,D16.RS,8/27/1998 0:00:00,737370,4309735,0
4118,180908,IMP-S,D23.RS,9/22/1995 0:00:00,745970,4306235,0
4119,180931,BWC-S,D31.RS,7/25/1997 0:00:00,745650,4458350,1
4120,180994,BWC-S,F35A.RS,7/19/2016 0:00:00,737970,4309435,1
4121,181068,MCB-U,D4.RS,7/30/2001 0:00:00,817995,4115790,0
4122,181098,MCB-U,D2.RS,9/2/2004 0:00:00,762100,4481300,0
4123,181135,SCB,D9.RS,9/12/2004 0:00:00,809495,4130890,0
4124,181136,MCB-U,D30.RS,10/14/2004 0:00:00,738250,4450100,0
4125,181234,BWC-S,D28.RS,9/29/2015 0:00:00,745500,4457700,0
4126,181305,MCB-U,D3.RS,10/23/2015 0:00:00,750650,4468700,0
4127,181462,MCB-U,D3.RS,10/11/2006 0:00:00,715620,4309285,0
4128,181489,MCB-U,D3.RS,10/30/2007 0:00:00,816545,4142740,1
4129,181563,MCB-U,D4.RS,9/2/1998 0:00:00,706670,4305185,0
4130,181713,SCB,D14.RS,6/19/1997 0:00:00,728270,4313285,1
4131,181802,SCB,D30.RS,6/19/1998 0:00:00,741200,4450700,1
4132,181830,SCB,D12.RS,6/28/2011 0:00:00,713470,4306435,0
4133,181870,MCB-U,D2.RS,8/31/1998 0:00:00,725270,4315885,0
4134,181874,MCB-U,D7.RS,9/28/1998 0:00:00,746070,4306285,1
4135,181909,MCB-W,M225.1W,9/9/1999 0:00:00,715436,4308059,0
4136,182038,IMP-S,H19A.RS,6/30/2017 0:00:00,744120,4306035,0
4137,182127,SCB,D10.RS,8/8/1997 0:00:00,733170,4312435,0
4138,182154,SCB,D16.RS,10/16/2008 0:00:00,742150,4452700,1
4139,182198,BWC-S,F376A.RS,9/4/2012 0:00:00,713100,4429450,1
4140,182256,SCB,I113.0Ta,6/18/2014 0:00:00,743494,4454903,0
4141,182270,SCB,D7.RS,10/9/1998 0:00:00,819895,4115540,0
4142,182271,SCB,D9.RS,8/5/2013 0:00:00,807745,4168890,0
4143,182386,MCB-U,M070.2A,8/9/2007 0:00:00,809550,4155709,0
4144,182408,BWC-S,D22.RS,7/2/2001 0:00:00,727700,4445400,0
4145,182409,BWC-S,D2.RS,9/26/1996 0:00:00,758150,4476850,NA
4146,182410,BWC-S,F7A.RS,9/27/1994 0:00:00,727020,4313685,1
4147,182463,MCB-U,D1.RS,7/11/2013 0:00:00,806995,4161990,1
4148,182486,TRI,HD00.9M,9/24/2013 0:00:00,808024,4127457,0
4149,182561,MCB-U,D5.RS,6/20/2014 0:00:00,735170,4311135,1
4150,182593,MCB-U,D3.RS,8/6/2008 0:00:00,763950,4487000,0
4151,182776,SCB,82060.11425,8/16/1996 0:00:00,820595,4114240,0
4152,182777,MCB-W,M062.9E,10/30/2006 0:00:00,816535,4146295,0
4153,182817,MCB-U,D11.RS,7/22/2016 0:00:00,731200,4447500,0
4154,182951,SCB,D14.RS,6/20/2014 0:00:00,749800,4467100,0
4155,182993,MCB-U,D6.RS,10/6/2014 0:00:00,810695,4137240,1
4156,183006,BWC-S,D31.RS,10/15/2012 0:00:00,759600,4476950,0
4157,183007,BWC-S,D19.RS,8/8/2006 0:00:00,722600,4439150,0
4158,183028,SCB,C67A.RS,8/22/2013 0:00:00,738700,4449449,1
4159,183094,BWC-S,D24.RS,8/22/2003 0:00:00,731800,4443750,0
4160,183095,BWC-S,D32.RS,8/8/1996 0:00:00,727950,4445500,0
4161,183096,BWC-S,D36.RS,10/11/2005 0:00:00,729600,4443350,0
4162,183097,MCB-U,D3.RS,6/30/2014 0:00:00,767450,4490700,0
4163,183198,MCB-U,B17A.RS,6/26/2012 0:00:00,815745,4119140,0
4164,183211,SCB,D35.RS,8/5/2005 0:00:00,749600,4466750,1
4165,183245,SCB,D17.RS,7/9/2001 0:00:00,743150,4452900,1
4166,183306,SCB,D10.RS,9/13/2005 0:00:00,707820,4305885,1
4167,183329,BWC-S,D35.RS,9/21/2015 0:00:00,718950,4432800,0
4168,183436,SCB,D14.RS,8/21/2002 0:00:00,734950,4312540,1
4169,183547,BWC-S,F21A.RS,7/21/2015 0:00:00,734520,4310685,1
4170,183579,SCB,D9.RS,10/5/2010 0:00:00,717570,4310385,1
4171,183622,SCB,C29A.RS,8/17/2012 0:00:00,815995,4144440,0
4172,183649,MCB-U,D7.RS,8/14/2006 0:00:00,739170,4311435,1
