RowID,stratum,lcode,sdate,utm_e,utm_n,snag
76817,BWC-S,D14.RS,7/1/2002,582795,4913345,1
76840,BWC-S,D22.RS,7/5/1995,540045,4936695,1
76899,BWC-O,D24.RS,7/2/1996,580045,4912245,1
76917,MCB-W,M696.8I,8/15/1990,639499,4850832,0
76959,IMP-S,F11.RS,8/27/1996,735675,4650985,0
76960,BWC-S,F6.RS,10/3/2007,584895,4908945,1
77016,BWC-S,F45A.RS,10/15/2007,642770,4840250,0
77048,IMP-S,F15.RS,9/2/1993,639411,4831919,1
77051,BWC-S,F4.RS,10/1/2012,642020,4842500,0
77052,IMP-S,F14.RS,6/18/2012,736325,4642635,1
77219,IMP-S,F11.RS,6/17/2004,738625,4649435,0
77246,BWC-S,M551.3N,7/9/1991,719457,4676895,NA
77367,BWC-S,F3.RS,10/18/2004,643320,4841000,1
77380,BWC-S,F2.RS,10/20/2005,641470,4847050,0
77416,IMP-S,F12.RS,7/11/1995,735675,4650435,1
77425,BWC-S,F33A.RS,10/7/2008,733875,4664485,1
77445,BWC-S,F4.RS,10/29/2014,733725,4668985,0
77446,IMP-S,F14.RS,6/19/2001,733725,4645835,1
77516,IMP-S,F12.RS,7/10/2002,643570,4839200,0
77528,SCB,D8.RS,6/17/1998,642170,4844200,0
77555,MCB-U,D6.RS,6/29/1998,576295,4915445,1
77576,MCB-W,D1.WD,10/25/1993,575800,4915875,0
77604,BWC-S,F3.RS,8/23/1999,713625,4681335,1
77651,BWC-S,F3.RS,10/5/2016,643170,4845300,0
77740,BWC-S,F4.RS,9/22/1993,580995,4913895,0
77742,BWC-S,F9.RS,10/22/2007,639970,4840150,0
77771,BWC-S,F72A.RS,8/23/2012,736675,4658485,1
77777,BWC-S,F67A.RS,8/15/2013,734925,4660635,1
77813,BWC-S,F50A.RS,6/15/1999,640870,4840150,0
77837,IMP-S,F13.RS,9/30/1996,734075,4648185,1
77857,BWC-S,F3.RS,6/22/2010,578795,4916895,0
77869,IMP-S,F13.RS,7/16/2012,641270,4835200,0
77888,BWC-S,F5.RS,10/5/2015,578895,4913095,1
77894,BWC-S,F6.RS,8/23/2005,641970,4846450,1
77946,BWC-S,F1.RS,6/16/1993,642301,4847900,1
77960,BWC-S,F10.RS,7/30/2001,726775,4669785,0
77973,SCB,C70A.RS,10/21/1993,642720,4840540,1
77983,SCB,D13.RS,6/16/2015,582895,4911445,1
78003,BWC-S,D19.RS,8/17/2010,585445,4909045,0
78027,BWC-S,F54A.RS,8/23/2005,737225,4657535,1
78131,MCB-W,M796.8M,8/24/2001,531608,4939614,0
78164,SCB,D16.RS,10/15/1998,541545,4935795,0
78186,MCB-U,D3.RS,7/28/1993,727925,4671685,1
78202,BWC-S,M758.6P,9/25/1990,579920,4914930,NA
78217,MCB-W,M533.1A,9/7/2017,734666,4657266,0
78241,IMP-S,D20.RS,10/25/2007,643320,4836100,1
78294,BWC-S,D12.RS,8/15/2016,734175,4660135,0
78295,BWC-S,D14.RS,9/19/1996,539895,4934445,1
78336,BWC-S,M701.8,8/18/1992,636936,4857532,1
78523,MCB-U,D4.RS,10/25/1993,571395,4918045,0
78537,BWC-S,D11.RS,9/11/2007,640670,4847600,1
78590,TWZ,M796.9N,10/3/2005,531144,4939869,1
78734,BWC-S,F97A.RS,9/11/2006,540495,4936695,0
78770,BWC-S,F52A.RS,6/29/2017,732775,4662135,1
78869,BWC-S,F6.RS,6/21/2011,585645,4908845,1
78875,BWC-S,F8.RS,7/14/2004,641170,4840700,0
78906,BWC-S,F46A.RS,6/24/2010,580345,4912945,0
78929,BWC-S,F7.RS,10/2/2002,641670,4845000,0
78930,BWC-S,F1.RS,7/1/2002,639370,4849700,0
79000,BWC-S,F10.RS,7/7/2004,733575,4664035,0
79028,IMP-S,H21A.RS,10/5/1993,643520,4832800,0
79033,BWC-S,F4.RS,10/3/2007,580095,4915995,0
79091,BWC-S,F2.RS,6/24/2010,641770,4841050,0
79144,IMP-S,F11.RS,8/21/2012,735975,4651385,1
79149,BWC-S,F12.RS,10/10/1996,639420,4842050,1
79178,BWC-S,F3.RS,6/26/2007,737225,4651735,1
79189,IMP-S,F15.RS,10/8/2008,639570,4829800,1
79206,IMP-S,F13.RS,10/5/2015,640970,4835550,0
79240,BWC-S,F5.RS,8/13/1998,581095,4911595,0
79254,BWC-S,F9.RS,6/24/1997,738425,4656235,1
79275,BWC-S,F4.RS,10/5/2004,579395,4913645,1
79289,BWC-S,F84A.RS,6/18/2002,580195,4914395,0
79325,BWC-S,F12.RS,8/18/2016,640170,4838200,0
79353,IMP-S,F16.RS,6/17/2014,642320,4826950,0
79384,BWC-S,F2.RS,10/7/2015,577745,4916045,1
79411,BWC-S,F3.RS,6/28/1999,734625,4662035,1
79423,BWC-S,F49A.RS,9/21/1998,640470,4841400,0
79510,BWC-S,D16.RS,6/28/2010,539895,4935095,1
79533,BWC-S,D14.RS,8/23/2000,641070,4839650,0
79565,MCB-W,M695.0M,9/11/1997,640968,4848322,0
79669,BWC-S,D5.RS,10/29/2007,719925,4676235,1
79717,SCB,D10.RS,9/9/2008,639670,4849500,1
79831,BWC-S,F8A.RS,10/25/2011,717775,4677035,1
79940,IMP-S,D14.RS,8/7/2001,736975,4651185,0
79941,MCB-W,M702.2A,8/29/1997,636050,4857730,0
80164,BWC-S,M701.8C,7/24/1995,636936,4857532,1
80226,SCB,D10.RS,8/23/1996,639120,4835600,1
80270,MCB-U,D1.RS,6/18/1997,726225,4672235,1
80426,IMP-S,H26A.RS,9/21/1993,734625,4648485,0
80435,BWC-S,F10.RS,9/1/1998,642770,4841950,0
80474,BWC-S,F8.RS,10/9/2000,642420,4840650,0
80481,BWC-S,F5.RS,7/9/2007,726925,4670435,0
80535,IMP-S,F14.RS,9/28/1999,735325,4648435,1
80543,BWC-S,F6.RS,8/2/1995,579695,4916495,0
80546,BWC-S,F8.RS,9/5/2012,643070,4840900,1
80588,TWZ,M702.3A,10/22/1990,635988,4857754,NA
80591,BWC-S,F11.RS,10/21/2013,641020,4840099,0
80602,MCB-W,M762.4F,8/15/1990,574488,4916836,NA
80618,BWC-S,F1.RS,7/5/2000,716175,4679785,1
80649,BWC-S,F6.RS,6/15/1993,585095,4908595,1
80652,BWC-S,F1.RS,7/12/1999,718025,4677135,1
80689,BWC-S,F6.RS,7/26/1999,643720,4845600,0
80719,BWC-S,F2.RS,6/27/1995,717025,4677535,1
80873,BWC-S,F8.RS,10/5/2016,642020,4841500,0
80891,BWC-S,F3.RS,8/3/2009,584145,4911195,1
80893,BWC-S,F9.RS,8/27/2009,734875,4661335,0
80894,BWC-S,F6.RS,7/6/2010,643170,4846250,0
80906,IMP-S,F15.RS,10/8/2002,643420,4832100,0
80931,BWC-S,F1.RS,8/3/1995,728825,4670485,0
80962,BWC-S,F5.RS,6/17/1997,643070,4846250,0
80963,IMP-S,H14A.RS,8/7/2007,735725,4650385,1
81017,MCB-U,D4.RS,7/14/1994,736225,4656235,1
81044,BWC-S,D23.RS,9/26/2012,579295,4912095,1
81203,MCB-U,D4.RS,10/23/2012,640770,4836050,0
81236,IMP-S,D23.RS,8/14/2014,642070,4827300,0
81256,MCB-W,M760.6E,8/11/2015,576620,4915400,0
81265,BWC-S,D16.RS,10/16/2017,643570,4845150,0
81304,SCB,D16.RS,9/6/2012,579395,4913295,0
81307,SCB,D8.RS,10/21/2004,543245,4934495,0
81313,MCB-U,D8.RS,9/18/2015,584195,4910495,1
81345,IMP-S,H30A.RS,9/9/2010,733875,4645085,0
81365,BWC-S,D24.RS,10/12/2010,584095,4911995,1
81422,BWC-S,D22.RS,10/18/2017,584995,4911645,NA
81423,MCB-W,M556.1D,7/30/2010,713448,4680913,0
81450,SCB,D4.RS,10/27/2004,640670,4847000,0
81457,SCB,D7.RS,9/28/1998,643420,4846050,0
81458,MCB-W,M541.5C,9/30/2004,730945,4668398,0
81472,SCB,D21.RS,10/23/2001,639220,4836900,1
81503,SCB,D24.RS,8/29/2002,585495,4908395,1
81521,MCB-W,M694.9M,10/21/2003,641034,4848151,0
81609,BWC-S,F78A.RS,8/23/2012,737375,4656435,1
81667,BWC-S,E18A.RS,6/30/1993,738175,4659535,1
81718,TWZ,M796.9M,8/11/1997,531025,4939640,0
81761,IMP-S,F13.RS,6/15/2004,733475,4647585,1
81842,IMP-S,H8A.RS,8/29/2017,736575,4650635,0
81858,BWC-S,F5.RS,8/10/1995,734579,4662235,1
81928,BWC-S,F7.RS,7/24/1996,642320,4846900,1
81956,MCB-W,M796.7M,6/23/1997,531610,4939625,0
81969,BWC-S,M758.3R,9/20/1990,580515,4914870,NA
81975,IMP-S,F14.RS,6/22/1993,733575,4647785,1
82026,MCB-W,M796.7M,9/22/1997,531610,4939625,0
82036,MCB-W,M796.7M,6/16/1999,531610,4939625,0
82050,BWC-S,F1.RS,8/30/1994,579845,4917745,0
82051,BWC-S,F10.RS,10/9/2002,640770,4839350,0
82063,BWC-S,F3.RS,7/6/1998,638420,4858250,1
82086,BWC-S,M692.7R,8/13/1990,642904,4844961,1
82126,IMP-S,F12.RS,8/28/2017,736925,4650885,0
82127,BWC-S,F3.RS,6/24/2013,538895,4934744,1
82152,BWC-S,F4.RS,8/24/2015,642470,4845150,0
82153,IMP-S,F12.RS,9/11/2001,733625,4646535,1
82245,MCB-U,D2.RS,10/5/2000,717725,4675935,1
82248,BWC-S,D14.RS,10/18/2004,537145,4936245,0
82255,BWC-S,D20.RS,7/7/2011,640820,4839600,0
82280,IMP-S,D15.RS,8/2/1999,736925,4651185,0
82281,SCB,D12.RS,9/27/2001,582445,4914545,1
82313,BWC-S,D13.RS,7/22/1994,638620,4857800,1
82399,BWC-S,M536.8L,9/10/1991,733596,4663476,NA
82474,BWC-S,M788.3G,10/1/1991,540524,4935330,NA
82504,SCB,D3.RS,6/30/2000,721125,4674385,1
82529,BWC-S,F2A.RS,8/31/2015,637820,4857500,0
82566,BWC-S,D13.RS,7/9/1998,732775,4662235,1
82581,SCB,D6.RS,10/4/1999,641670,4845650,1
82735,IMP-S,D15.RS,8/22/2005,735625,4650435,0
82736,MCB-W,M547.0H,10/8/1998,724884,4673173,0
82800,SCB,D13.RS,7/7/1999,582945,4911095,1
82823,MCB-U,M554.8F,8/30/1990,714669,4679382,NA
82915,MCB-U,D6.RS,6/15/1998,639670,4837150,0
82964,MCB-U,D3.RS,7/15/1994,734425,4667235,1
83031,BWC-S,F74A.RS,10/7/2008,734175,4668435,0
83032,BWC-S,F6.RS,8/22/2016,579345,4913695,1
83056,BWC-S,M758.8P,9/21/1990,579800,4914775,NA
83065,UXO,F21A.RS,8/16/1993,718425,4677585,0
83066,BWC-S,F7.RS,6/25/1996,728925,4670085,1
83089,UXO,F4.RS,7/7/1997,718925,4677935,1
83147,BWC-S,F11.RS,10/13/1997,642420,4844000,0
83197,IMP-S,F14.RS,9/17/2012,640870,4836150,0
83265,BWC-S,F9.RS,10/17/2016,640770,4841050,0
83308,TWZ,M796.9N,10/2/2017,531031,4939825,0
83319,BWC-S,F9.RS,6/28/2004,641870,4840400,0
83601,BWC-S,M692.7R,9/22/1999,642904,4844961,1
83642,BWC-S,F7.RS,10/18/2004,642320,4843250,1
83677,SCB,D10.RS,10/19/2016,642570,4841100,0
83698,BWC-S,D13.RS,10/2/2008,581245,4913695,1
83704,MCB-U,D17.RS,10/24/2006,729575,4671085,1
83724,SCB,D5.RS,8/9/2000,641520,4847250,1
83977,BWC-S,F5.RS,8/24/2015,642270,4841750,0
83997,BWC-S,F9.RS,9/26/1995,732425,4662635,1
84016,IMP-S,F13.RS,6/19/2001,738425,4647685,0
84017,BWC-S,F1.RS,8/8/2005,532495,4938695,0
84018,BWC-S,F12.RS,9/4/2008,639570,4842800,0
84089,TWZ,M702.3A,10/31/1991,635988,4857754,NA
84108,BWC-S,F6.RS,10/6/1994,583595,4909795,0
84141,BWC-S,F38A.RS,8/5/1996,733925,4664585,1
84179,BWC-S,F6.RS,8/7/1996,584295,4909345,1
84193,TWZ,M796.9M,6/23/1997,531025,4939640,0
84230,BWC-S,F2.RS,9/19/2013,578495,4915495,0
84231,BWC-S,F7A.RS,9/23/2013,541395,4935794,1
84267,IMP-S,H13A.RS,6/21/2016,738425,4650135,1
84396,BWC-S,F2.RS,8/7/2006,585445,4910895,0
84397,BWC-S,F8.RS,8/9/2007,736425,4660635,0
84398,BWC-S,F8.RS,9/24/2009,641070,4841100,0
84423,BWC-S,F2.RS,9/21/2011,540545,4935395,0
84446,BWC-S,F7.RS,8/11/1993,738225,4655685,0
84447,BWC-S,F10.RS,6/21/1994,639520,4837200,0
84448,BWC-S,F23A.RS,8/3/1994,716975,4677485,0
84473,BWC-S,F4.RS,7/11/1995,581545,4910845,0
84488,IMP-S,F14.RS,7/1/1996,736375,4642935,0
84504,BWC-S,F8.RS,8/7/1997,641920,4840950,0
84505,TWZ,M796.9M,10/24/1990,531025,4939640,NA
84562,MCB-W,M691.7D,11/15/1989,640812,4844128,0
84564,BWC-S,D22.RS,7/17/2014,579145,4915745,0
84589,MCB-U,D20.RS,9/23/2009,637320,4855950,1
84616,BWC-S,D16.RS,10/17/2006,584195,4912395,0
84617,MCB-U,D3.RS,10/21/1994,734525,4665235,0
84646,BWC-S,D21.RS,9/9/2014,583645,4912695,1
84706,MCB-U,D2.RS,8/24/2016,640670,4849200,1
84745,MCB-W,M552.7K,9/9/2016,716608,4676608,0
84752,BWC-S,D18.RS,7/25/2011,571095,4918545,1
84866,SCB,D11.RS,8/18/1998,577145,4915195,0
84867,IMP-S,D24.RS,8/5/1994,642270,4827050,1
84953,BWC-S,F55A.RS,10/25/2012,733275,4662185,1
85044,SCB,C35A.RS,10/26/2009,579195,4913445,0
85068,MCB-U,D3.RS,9/5/2002,735525,4657535,1
85107,MCB-U,D3.RS,7/12/2004,736475,4653135,1
85129,BWC-S,D12.RS,8/30/2001,543995,4933945,0
85130,SCB,D14.RS,8/31/1998,543445,4934795,1
85169,BWC-S,M692.7R,9/28/1998,642904,4844961,1
85180,BWC-S,M753.2,6/24/1992,584545,4908931,0
85184,BWC-S,M701.8C,9/14/1993,636936,4857532,1
85201,UXO,F3.RS,6/16/1994,716975,4678485,1
85202,BWC-S,F4.RS,7/26/1994,641870,4844800,0
85219,BWC-S,F4.RS,8/4/1998,719225,4676635,0
85220,IMP-S,F12.RS,9/20/2011,734575,4648235,1
85243,BWC-S,F7.RS,6/17/2013,641670,4843099,0
85255,BWC-S,F66A.RS,9/4/1997,736375,4657635,0
85313,BWC-S,D14.RS,10/24/2011,735325,4652985,1
85472,BWC-S,D15.RS,6/16/1995,643870,4845500,0
85480,BWC-S,F99A.RS,9/22/2008,584295,4911995,1
85490,IMP-S,F12.RS,8/11/2014,736775,4651085,0
85491,BWC-S,F6.RS,10/6/2014,584895,4910495,0
85492,BWC-S,F7.RS,8/3/2017,643620,4843900,0
85538,BWC-S,F9.RS,6/25/2002,728475,4670485,1
85592,BWC-S,M551.3,9/28/1992,719712,4676710,0
85634,IMP-S,H19A.RS,9/22/2014,734525,4648335,1
85675,BWC-S,F50A.RS,8/20/1997,638920,4837000,0
85723,BWC-S,F5.RS,6/13/1995,728725,4669885,1
85793,IMP-S,H23A.RS,10/11/1994,643420,4829550,1
85794,BWC-S,F8.RS,10/8/2007,727325,4670385,0
85806,BWC-S,F1.RS,8/14/2001,638570,4856450,0
85807,TWZ,M702.1A,11/1/1990,636226,4857566,NA
85815,MCB-W,M796.8M,9/27/1999,531445,4939670,0
85850,IMP-S,H15A.RS,9/11/2013,640820,4835549,0
85879,IMP-S,H27A.RS,9/21/2015,733825,4644085,1
85908,BWC-S,M757.5,8/5/1992,581581,4913699,0
85926,BWC-S,F5.RS,8/4/1997,583045,4912995,0
85939,BWC-S,F75A.RS,10/2/1995,580495,4916395,0
85974,IMP-S,F11.RS,8/24/2004,736625,4651035,1
85975,IMP-S,F13.RS,8/9/2006,640970,4835500,0
86007,BWC-S,F39A.RS,9/5/2017,580095,4916445,NA
86045,BWC-S,F10.RS,8/18/1994,737025,4655035,0
86053,BWC-S,F2.RS,6/18/2002,572245,4918195,0
86109,BWC-S,F9A.RS,9/3/1998,641470,4841300,1
86117,BWC-S,M701.8C,10/26/1994,636936,4857532,1
86205,MCB-U,D6.RS,8/18/2000,583795,4909895,1
86264,MCB-W,M700.8A,8/16/2005,637118,4855728,0
86325,MCB-U,D5.RS,9/7/2006,580545,4913395,1
86350,IMP-S,D15.RS,8/25/1994,738175,4650585,0
86387,IMP-O,M680.8V,8/10/1990,642385,4828138,NA
86413,SCB,D12.RS,9/7/2006,579195,4912745,1
86423,MCB-W,M760.55E,10/26/2009,576798,4915613,1
86439,BWC-S,M701.8C,8/24/1999,636936,4857532,1
86482,BWC-S,M701.8C,7/7/1997,636936,4857532,1
86718,BWC-S,D14.RS,10/30/2008,578945,4917245,0
86719,BWC-S,D21.RS,8/24/2009,584545,4908145,0
86847,BWC-S,F43A.RS,7/23/2015,579245,4916295,0
86868,BWC-S,D14.RS,9/13/2007,642270,4840450,0
86965,SCB,D10.RS,10/15/2003,639170,4834550,1
87045,IMP-S,H34A.RS,9/30/2016,736625,4642335,0
87100,BWC-S,F47A.RS,8/2/1994,643620,4843900,1
87186,BWC-S,F8.RS,10/20/2015,730325,4668585,1
87296,BWC-S,F2.RS,8/28/2017,540745,4934495,1
87333,BWC-S,F9.RS,9/22/1994,738325,4659135,0
87508,BWC-S,F2.RS,9/16/1993,715725,4680285,0
87520,IMP-S,F13.RS,9/19/2016,735375,4648535,0
87521,BWC-S,F4.RS,9/18/2000,584695,4910845,1
87570,TWZ,M796.9M,10/2/2017,531164,4939769,0
87592,TWZ,M796.9N,8/9/1995,531001,4939807,0
87615,MCB-W,M696.8I,7/31/1991,639499,4850832,NA
87650,BWC-S,F8.RS,9/27/1993,735025,4662435,0
87651,BWC-S,F5.RS,7/9/2012,582245,4913645,0
87652,IMP-S,F16.RS,8/5/1998,643420,4829400,1
87689,BWC-S,F1.RS,7/15/1996,578395,4914695,1
87690,BWC-S,F6.RS,8/12/1996,717025,4677585,1
87728,BWC-S,M536.9M,8/6/1991,733888,4663573,NA
87739,BWC-S,M692.7R,6/16/1995,642904,4844961,1
87772,IMP-S,D16.RS,8/22/1996,737025,4651135,1
87843,IMP-S,F15.RS,8/22/1995,639570,4830900,0
87903,BWC-S,F1.RS,8/10/2009,538695,4936395,0
88010,BWC-S,F9.RS,8/7/1996,728975,4670235,1
88068,IMP-S,F14.RS,6/23/2015,733475,4647085,1
88148,BWC-S,F4.RS,10/11/2000,641870,4845150,0
88169,SCB,D11.RS,8/22/2002,640520,4841100,1
88335,MCB-W,M694.9O,10/31/1990,641688,4847921,0
88338,MCB-U,D2.RS,9/4/2013,719375,4675335,1
88413,BWC-S,D11.RS,10/2/2015,733475,4663985,0
88414,MCB-W,M796.8M,7/23/2012,531608,4939614,0
88429,BWC-S,D20.RS,9/14/2016,580295,4914545,0
88430,MCB-W,M796.7M,7/1/1998,531610,4939625,0
88435,BWC-S,M701.8,7/8/1992,636936,4857532,1
88493,SCB,D10.RS,7/11/1996,640770,4849350,1
88494,MCB-U,M786.3F,9/13/1990,543042,4934140,NA
88495,IMP-S,D20.RS,8/20/2002,643320,4835800,0
88540,BWC-S,D19.RS,7/18/2000,583995,4911445,1
88584,MCB-U,D1.RS,8/14/2000,636920,4857000,1
88629,MCB-U,D8.RS,8/15/2017,585795,4908845,1
88656,IMP-S,D21.RS,10/2/2013,643370,4836349,0
88670,SCB,D11.RS,8/6/2013,642570,4841149,0
88726,BWC-S,D17.RS,7/27/1999,577545,4916545,0
88727,MCB-W,M690.6E,9/10/1998,640268,4841800,0
88774,IMP-S,D14.RS,8/5/2008,735825,4651035,1
88789,MCB-W,M796.7M,9/20/1994,531610,4939625,0
88797,MCB-U,D5.RS,8/16/2005,579345,4913995,1
88818,BWC-S,F6.RS,9/18/2006,584545,4909245,1
88853,BWC-S,F9.RS,6/21/2017,736775,4655635,0
88854,BWC-S,F7.RS,8/2/1999,640670,4840450,0
88876,BWC-S,F9.RS,9/10/2014,733125,4663035,0
88877,TWZ,M796.9M,10/23/1990,531025,4939640,NA
88892,MCB-W,M796.8M,8/3/1998,531445,4939670,0
88902,IMP-S,F11.RS,8/3/2000,735075,4650585,1
88977,BWC-S,F12.RS,8/24/1995,639920,4837950,0
88996,BWC-S,F80A.RS,10/3/1995,580245,4915645,0
89021,IMP-S,F14.RS,9/30/1996,736225,4642385,NA
89036,IMP-S,F14.RS,10/9/1996,641224,4835227,0
89049,BWC-S,F5.RS,9/11/2012,732525,4662985,0
89050,BWC-S,F62A.RS,6/30/2014,737125,4660735,1
89111,BWC-S,F2.RS,9/28/2011,636570,4856900,0
89152,BWC-S,F1.RS,8/29/2012,639220,4855150,0
89238,BWC-S,F8.RS,6/17/1996,643520,4846600,0
89239,BWC-S,F73A.RS,7/1/2014,737375,4656935,1
89264,BWC-S,F2.RS,8/28/2006,730375,4668585,1
89274,BWC-S,F5.RS,9/5/2017,578445,4915495,NA
89275,IMP-S,F14.RS,9/18/2017,734625,4648285,1
89305,BWC-S,F4.RS,9/18/2002,733575,4662785,1
89337,IMP-S,H11A.RS,10/2/2002,735625,4650185,1
89355,BWC-S,F2.RS,9/9/1996,641220,4843850,0
89364,IMP-S,F13.RS,9/15/2008,736375,4642935,0
89377,BWC-S,F3.RS,8/27/2013,639670,4851700,1
89428,IMP-S,F10.RS,6/29/1993,643390,4836911,1
89446,IMP-S,F16.RS,9/21/1995,642970,4834750,0
89465,TWZ,M796.9N,8/22/2011,531031,4939825,1
89510,IMP-S,F14.RS,8/23/2017,641170,4834900,0
89511,IMP-S,F11.RS,6/16/1999,737175,4651485,1
89516,BWC-S,F5.RS,9/30/1993,725775,4670485,0
89576,IMP-S,F16.RS,8/18/1994,643470,4833250,0
89590,BWC-S,F5.RS,8/4/2010,738075,4655935,0
89617,BWC-S,F2.RS,7/15/2014,716575,4677986,1
89649,BWC-S,F7.RS,9/8/2014,734675,4667935,0
89688,BWC-S,F1.RS,7/11/2016,638570,4857950,1
89739,BWC-S,F1.RS,8/1/1995,640620,4840200,0
89748,BWC-S,M757.1T,8/27/1990,581855,4913699,NA
89782,MCB-W,M796.8M,9/25/2014,531608,4939614,0
89810,BWC-S,F33A.RS,10/13/2014,639320,4841700,1
89861,SCB,D15.RS,6/20/2012,584695,4910245,1
89906,BWC-S,D11.RS,7/28/1993,541195,4935945,0
89921,SCB,D6.RS,9/30/1993,732425,4667035,1
89938,BWC-S,F18A.RS,6/30/2016,726125,4670685,1
89941,MCB-U,D4.RS,8/21/2012,640620,4835650,1
89977,BWC-S,M788.3G,7/20/1992,540524,4935330,0
90003,IMP-S,H2A.RS,6/20/2008,738275,4643835,1
90034,SCB,D10.RS,10/26/2009,579995,4913045,0
90035,BWC-S,F100A.RS,8/15/2017,584895,4908145,0
90064,MCB-U,D4.RS,10/7/1998,734375,4663185,1
90103,BWC-S,D11.RS,8/30/2007,574695,4916745,1
90223,MCB-U,B21A.RS,10/17/2017,736225,4656485,1
90287,BWC-S,F42A.RS,9/5/1996,643820,4844550,1
90448,SCB,C23A.RS,10/24/2003,578745,4915995,1
90562,BWC-S,F3.RS,6/28/2000,642170,4847750,1
90587,IMP-S,F11.RS,9/16/2009,735675,4650285,1
90588,BWC-S,F56A.RS,8/6/2015,733575,4661885,1
90637,IMP-S,F15.RS,9/4/2002,641170,4834850,0
90638,BWC-S,F5.RS,10/20/2005,640720,4848050,0
90744,BWC-S,F28A.RS,9/2/2008,642070,4845300,0
90775,BWC-S,F9.RS,6/22/2010,643220,4842500,0
90832,BWC-S,F3.RS,8/20/2014,642270,4846950,0
90896,BWC-S,F8.RS,9/2/2008,643070,4846800,0
90897,IMP-S,F13.RS,10/1/2009,640170,4828900,0
90938,BWC-S,F6.RS,8/29/2006,733225,4669335,0
90939,MCB-W,M691.6E,7/11/1991,640839,4843992,NA
91025,BWC-S,M536.8,6/29/1992,733252,4663455,1
91030,IMP-S,H14A.RS,10/12/1994,642920,4834000,1
91073,BWC-S,F49A.RS,10/8/2008,638870,4837350,0
91266,MCB-U,D1.RS,9/4/2012,535195,4937295,0
91295,BWC-S,D7.RS,7/14/1994,736175,4660685,0
91337,BWC-S,F147A.RS,9/14/2016,581195,4914495,0
91357,IMP-S,D18.RS,7/28/1995,736225,4642235,1
91366,MCB-U,D5.RS,7/9/1997,580045,4913395,0
91391,CBW-P,M552.5L,11/15/1989,717025,4676459,NA
91393,MCB-U,D16.RS,9/28/2007,730075,4670635,1
91478,BWC-S,M536.9M,7/15/1991,733888,4663573,NA
91496,IMP-S,D20.RS,10/17/2006,642920,4834050,1
91562,BWC-S,D9.RS,7/19/2007,735575,4660135,0
91563,MCB-U,B1A.RS,7/8/2016,713275,4681286,1
91580,BWC-S,D19.RS,8/23/2012,641020,4839100,0
91614,IMP-S,D15.RS,6/24/2014,736825,4651035,0
91619,SCB,D11.RS,7/14/2015,642320,4841200,0
91637,SCB,D6.RS,8/31/2010,733225,4662385,1
91670,SCB,D10.RS,6/29/2010,582995,4911245,0
91681,SCB,D9.RS,9/5/2013,640620,4841499,0
91731,MCB-U,D2.RS,7/1/2010,576245,4915845,1
91772,BWC-S,D14.RS,6/17/2002,643520,4845250,0
91783,BWC-S,D20.RS,9/23/1994,638920,4837600,1
91811,MCB-W,M796.7M,10/26/2017,531612,4939621,0
91826,IMP-S,D25.RS,6/25/1999,641570,4827700,0
91861,MCB-W,M702.3C,9/8/2008,636380,4858075,0
91910,BWC-S,D13.RS,10/4/1999,640870,4842550,1
91940,BWC-S,F63A.RS,6/29/2015,734875,4660385,1
91941,BWC-S,F5.RS,8/2/2004,580445,4911695,0
91967,BWC-S,F31A.RS,6/29/2017,578945,4916795,NA
92036,TWZ,M796.8M,8/15/1994,531445,4939670,0
92040,BWC-S,F62A.RS,8/30/1994,580045,4916445,1
92050,BWC-S,F3.RS,8/29/1996,638620,4858300,1
92094,BWC-S,F3.RS,7/31/2001,580295,4913795,0
92100,TWZ,M702.3,7/13/1992,635988,4857754,0
92105,BWC-S,F10.RS,9/22/1993,735775,4653885,0
92109,BWC-S,F2.RS,6/24/2013,637020,4857150,1
92156,IMP-S,F11.RS,9/23/1993,736325,4652685,0
92157,BWC-S,F8.RS,8/31/1998,735175,4661885,0
92158,BWC-S,F10.RS,10/18/2000,732925,4662785,1
92173,BWC-S,M788.9F,7/1/1991,539700,4935467,NA
92205,BWC-S,F5.RS,8/18/1997,735025,4660485,1
92264,MCB-W,M760.7E,9/23/1999,576475,4915550,1
92266,BWC-S,F5.RS,7/16/2001,642370,4844150,0
92281,BWC-S,F2.RS,10/15/1997,639170,4842450,0
92282,BWC-S,F9.RS,6/16/1997,643670,4843900,0
92330,BWC-S,F53A.RS,10/8/2008,738125,4657035,0
92341,BWC-S,F2.RS,8/10/2010,638270,4858150,0
92342,BWC-S,F5.RS,9/18/2001,581145,4914495,0
92421,BWC-S,F4.RS,10/6/2016,579745,4914845,1
92423,BWC-S,F7.RS,7/28/1998,644120,4844750,0
92452,BWC-S,F3.RS,8/3/2000,585345,4909295,0
92477,BWC-S,F67A.RS,9/20/2000,579645,4916545,1
92530,BWC-S,F64A.RS,10/3/2013,733475,4660035,0
92580,SCB,D12.RS,8/10/2011,639270,4835850,1
92581,BWC-S,F5A.RS,9/25/1995,640720,4841600,1
92649,BWC-S,D15.RS,7/10/2014,642820,4847550,1
92669,BWC-S,D17.RS,6/18/2015,644070,4844700,0
92687,SCB,D11.RS,9/11/1995,641070,4849150,1
92736,SCB,D5.RS,7/16/2010,640470,4841550,0
92752,BWC-S,D16.RS,8/25/2010,581195,4913845,1
92813,IMP-S,D17.RS,8/22/2005,733725,4645635,1
